cluster,id
3,UR116468558
3,UR5882370
3,UR8667638
0,UR47448506
3,UR120173363
3,UR124064805
3,UR35060126
3,UR81870892
3,UR31938688
3,UR16917052
6,UR66555072
3,UR6815151
3,UR25103211
6,UR23976520
3,UR26988106
6,UR6856540
6,UR8867561
3,UR114652902
3,UR80030552
3,UR13062153
6,UR34800721
3,UR58080094
3,UR121203412
8,UR11206072
3,UR17746206
3,UR21844594
3,UR123798658
3,UR45663162
3,UR5928614
3,UR114657019
3,UR87694559
7,UR95646192
3,UR46372616
3,UR74805288
3,UR22652576
3,UR33931003
3,UR115373741
3,UR45174117
6,UR54042121
5,UR122929314
3,UR74018120
3,UR121467823
3,UR115861654
3,UR6021004
6,UR8227817
3,UR7780770
3,UR123451020
2,UR62509265
3,UR46364058
2,UR116516063
4,UR7935427
6,UR7253049
3,UR21688537
3,UR85165784
6,UR16797879
3,UR28151578
3,UR121880267
3,UR124804733
3,UR24657046
3,UR8501754
3,UR110873151
3,UR122935995
3,UR35242923
6,UR115345086
3,UR23259721
6,UR25213258
9,UR63817475
3,UR95031992
3,UR115627356
3,UR91309943
1,UR53360748
6,UR120308341
3,UR15120062
2,UR54812482
3,UR22586747
3,UR125064976
3,UR116713094
3,UR84740350
3,UR14608413
3,UR98195209
3,UR17508393
6,UR69528198
3,UR5934627
3,UR94047357
3,UR72872416
6,UR116318381
3,UR47286572
