cluster,id
2,UR233226032
2,UR133414774
2,UR498622853
1,UR602747255
3,UR592936912
6,UR573971468
3,UR816536598
1,UR796167025
3,UR289146522
3,UR175771156
6,UR911891636
6,UR730243572
6,UR169718639
6,UR745987485
2,UR324035160
6,UR872580387
6,UR978205233
1,UR733446491
2,UR226817349
2,UR646878644
9,UR596906272
2,UR994703041
2,UR834561449
2,UR627048937
2,UR256304205
2,UR330889588
6,UR341906355
2,UR598142374
6,UR535440568
2,UR221433677
3,UR942907948
2,UR191769148
2,UR920924525
6,UR673931820
1,UR803684126
6,UR678243943
6,UR459163809
6,UR604296582
1,UR779027055
0,UR281052389
6,UR748868885
2,UR657106427
7,UR664348141
2,UR922038745
3,UR573336990
5,UR146260844
2,UR406863877
2,UR568979239
6,UR522894999
6,UR259789255
2,UR854141783
6,UR202548576
6,UR901181118
2,UR123596797
6,UR804990262
2,UR129794538
2,UR425174596
2,UR749090159
1,UR186848175
6,UR882611679
6,UR566948884
6,UR690113294
1,UR312267304
6,UR476896092
2,UR802795147
6,UR444858014
2,UR665214805
3,UR943759866
6,UR728040816
2,UR826263533
3,UR517378162
6,UR111051020
3,UR728327533
2,UR262582287
6,UR665479183
9,UR689379649
6,UR515736878
1,UR749886974
2,UR790661375
6,UR267636903
2,UR732573389
2,UR324342842
6,UR258339904
2,UR352632496
1,UR702423919
2,UR666937242
2,UR838189301
2,UR806592471
6,UR811316243
2,UR974496173
3,UR389423040
2,UR936206394
6,UR559878009
2,UR381210729
6,UR577314426
3,UR231929353
2,UR664811997
3,UR185366751
6,UR421290809
7,UR845730261
2,UR215861012
2,UR670726241
3,UR981960330
2,UR435563701
9,UR279401899
1,UR589217429
1,UR825208064
2,UR132729123
6,UR396700918
6,UR580020508
3,UR257767113
3,UR519655828
2,UR789409510
2,UR284488600
1,UR393673178
2,UR450891788
1,UR709038156
2,UR241800535
6,UR168630012
2,UR767189047
6,UR381173582
6,UR894390496
6,UR846058630
7,UR831582156
6,UR803565595
4,UR820812966
6,UR942914151
2,UR774209032
6,UR410699197
2,UR590858925
3,UR252629347
6,UR400059350
6,UR274902045
6,UR661034539
1,UR725605470
6,UR849253375
5,UR161872882
2,UR121126263
6,UR734964555
0,UR218785207
8,UR201446608
1,UR388453083
6,UR505323855
2,UR825472237
2,UR559683249
6,UR749450281
6,UR291233475
6,UR903639793
2,UR151694511
3,UR501948322
6,UR481779812
3,UR888255803
3,UR784486713
3,UR223900337
2,UR861218792
1,UR944633951
2,UR595425373
3,UR969403672
6,UR128017862
6,UR263783266
6,UR759613213
1,UR943787393
2,UR205003012
2,UR164708953
1,UR373294415
2,UR999370912
2,UR186432015
6,UR624146599
1,UR557746158
6,UR204487476
2,UR245675772
3,UR571311139
6,UR925773570
2,UR320113902
