cluster,id
1,UR88240522
3,UR96876875
2,UR79921073
3,UR121687717
3,UR57049022
3,UR43914206
3,UR79293063
1,UR95152579
3,UR96330910
6,UR80477000
6,UR115457736
2,UR128424650
4,UR66355132
1,UR81183218
5,UR70887036
2,UR123070444
3,UR68161964
3,UR111812537
2,UR126558414
3,UR115918151
3,UR121365392
6,UR119330319
6,UR120255767
2,UR126146671
3,UR67032832
6,UR114301394
6,UR70487159
6,UR117030955
6,UR117930155
6,UR70648087
2,UR117708716
6,UR116494957
3,UR85024370
2,UR91908716
1,UR127807371
7,UR119490702
2,UR103775197
2,UR115212117
3,UR73641859
2,UR77749338
6,UR118352680
6,UR113326890
3,UR66826647
3,UR124874979
3,UR122732896
3,UR96771136
6,UR74172317
2,UR127888794
6,UR114629317
2,UR121754110
2,UR110189893
6,UR51519434
9,UR88592645
8,UR75156482
2,UR90000279
3,UR84779158
3,UR117139295
6,UR68868704
3,UR69602476
1,UR81656194
3,UR96640778
2,UR61883159
3,UR72213364
2,UR78445674
1,UR128159321
2,UR122686261
3,UR72698318
3,UR118570025
2,UR61741918
6,UR120500893
3,UR119483750
2,UR78654684
2,UR107936179
2,UR79209196
2,UR127523984
3,UR76129879
3,UR111914042
7,UR127119589
6,UR124186654
6,UR127594802
6,UR78123885
6,UR76100913
3,UR128548944
2,UR120920889
6,UR58874991
6,UR100011147
2,UR84302124
1,UR101274057
1,UR67589153
3,UR72020204
6,UR64922438
1,UR61278023
6,UR86784460
2,UR120904035
2,UR128312905
2,UR46576791
6,UR118813999
6,UR58133143
6,UR47758337
6,UR94383201
2,UR97059672
2,UR53164383
2,UR109373353
6,UR75947916
6,UR35485671
1,UR60965304
6,UR114746087
6,UR65262492
2,UR128339244
2,UR86217455
6,UR42753346
0,UR117974912
6,UR97701663
3,UR77166690
3,UR112782062
3,UR105633179
2,UR125157608
2,UR119224314
3,UR115260700
6,UR116952987
2,UR122648043
3,UR58055907
6,UR95379809
3,UR77669219
6,UR66391920
6,UR108102479
2,UR74813586
3,UR117597948
2,UR111433314
6,UR47959642
2,UR114958554
2,UR116999474
3,UR116408052
2,UR118040080
3,UR121367240
2,UR121905435
