cluster,id
2,UR124559643
4,UR115057730
2,UR121980635
6,UR121941914
3,UR121501431
2,UR124339540
3,UR108603267
2,UR121725201
2,UR120743215
3,UR126398841
2,UR124339900
3,UR116141442
2,UR123853359
2,UR125324572
6,UR123035746
2,UR125610837
6,UR126515791
2,UR124439709
2,UR124701324
0,UR123964532
6,UR128393789
9,UR127436059
2,UR122575613
3,UR128373905
9,UR104410230
2,UR116030375
2,UR121044938
2,UR116317064
2,UR116395528
6,UR117024563
6,UR110228266
2,UR121990113
5,UR125283494
2,UR119630852
6,UR100815087
0,UR122014336
2,UR118426732
2,UR123350802
2,UR128009765
6,UR123191951
1,UR93750189
6,UR122500195
2,UR114759106
2,UR116767625
2,UR115486050
3,UR121370523
2,UR119741739
8,UR123688303
2,UR126328768
2,UR119331361
1,UR117769095
1,UR101643304
7,UR113821083
6,UR124052678
6,UR93935834
6,UR126885623
