cluster,id
6,UR5418885
3,UR116643623
9,UR5954517
3,UR81698270
6,UR125858483
2,UR23737464
2,UR118141403
6,UR4313186
3,UR119778480
6,UR5424691
6,UR118614993
2,UR126987365
2,UR5018277
6,UR5515458
2,UR5487278
2,UR5145749
3,UR127302463
2,UR7684905
3,UR6811560
3,UR19325321
1,UR121156167
2,UR121775495
6,UR83985365
2,UR126318520
3,UR109642747
4,UR120577257
2,UR41033875
6,UR19980246
1,UR18203826
2,UR3770168
8,UR4359763
3,UR34649095
2,UR7985797
1,UR85834527
2,UR3832622
2,UR7724212
3,UR99661189
2,UR5431347
3,UR8129754
6,UR52830064
2,UR8190580
2,UR5503264
2,UR120351641
6,UR117962733
6,UR13517672
6,UR126402530
2,UR105290498
3,UR5834437
5,UR47857179
2,UR118762353
2,UR76240126
2,UR5383214
6,UR27911385
2,UR116009909
3,UR6100120
2,UR98286288
6,UR124751285
6,UR8687892
3,UR54359285
2,UR119021867
2,UR5487106
2,UR4727180
6,UR5809401
6,UR5795475
2,UR5961223
3,UR128129558
6,UR5039371
6,UR126696334
2,UR53434667
0,UR8084802
2,UR10079983
2,UR47851791
6,UR5802350
2,UR4618674
6,UR126125137
6,UR6776449
6,UR5055764
2,UR83765852
2,UR12294821
3,UR32492340
1,UR55106091
6,UR123346656
1,UR5975096
6,UR119318683
1,UR8231676
6,UR6856326
6,UR45853227
6,UR115273577
3,UR11685143
6,UR124951825
3,UR127507922
7,UR5608172
6,UR124567213
6,UR3903360
2,UR3930267
2,UR3906637
6,UR7301953
