cluster,id
6,UR116075240
6,UR120761585
2,UR119055967
4,UR58422442
0,UR78169329
2,UR111528678
1,UR120131543
3,UR127778791
2,UR115982075
2,UR118067752
0,UR85083166
2,UR122666606
6,UR115524623
4,UR109715166
6,UR116906019
6,UR84296972
2,UR115155846
2,UR101649537
2,UR119289780
3,UR66350835
6,UR116554517
5,UR78687603
1,UR120468565
1,UR89295387
6,UR54240262
6,UR117907300
6,UR119656599
3,UR116534960
2,UR124814329
2,UR118352561
2,UR115085733
3,UR111358745
6,UR95293251
2,UR117350410
3,UR64310420
2,UR83074476
2,UR118292135
4,UR110521101
5,UR119152874
1,UR118588411
1,UR116911547
2,UR58968635
6,UR120350043
6,UR119416625
3,UR78614978
2,UR115324349
1,UR79798848
5,UR79700888
4,UR81980480
0,UR115913045
6,UR84810923
2,UR82462363
2,UR117534022
2,UR78895297
4,UR115362409
3,UR117105798
6,UR124353140
6,UR120558697
2,UR80516735
1,UR68621251
2,UR121989380
3,UR52067979
2,UR69582448
6,UR102854931
2,UR104496227
2,UR127065598
2,UR94182053
2,UR121467735
1,UR117545496
2,UR83527087
6,UR122790662
2,UR115307725
2,UR125342492
2,UR117107900
6,UR62764136
2,UR114642994
1,UR124755809
6,UR62189900
2,UR86514763
6,UR96836469
2,UR76564170
2,UR121062011
6,UR118678543
2,UR91098590
6,UR57306801
2,UR119549039
6,UR122019191
2,UR105005470
2,UR112914190
2,UR116917347
6,UR118040113
6,UR123455581
5,UR116569090
2,UR122772350
1,UR58739051
2,UR124420958
5,UR80850210
5,UR114235114
6,UR87999464
1,UR106987024
2,UR120870634
2,UR116203514
6,UR116663094
2,UR85136355
1,UR116395931
2,UR97714066
2,UR106954654
2,UR70803743
1,UR110221457
2,UR127426445
2,UR117308904
2,UR106320478
6,UR118961681
6,UR117764625
2,UR127430327
2,UR98632985
6,UR119207858
3,UR118947085
6,UR85044912
2,UR78108066
2,UR99695207
3,UR113771447
2,UR121930051
3,UR84243378
6,UR70167005
3,UR64039140
6,UR54945993
3,UR70568368
2,UR66371676
2,UR115018579
2,UR86784141
0,UR116832810
2,UR116637340
2,UR73392921
1,UR118522091
0,UR115949498
6,UR81374949
2,UR119276490
6,UR78278568
2,UR56850147
6,UR127830488
6,UR118208676
3,UR56476355
2,UR114214294
4,UR117302387
3,UR63777900
3,UR94648741
2,UR59530886
2,UR113339893
2,UR72945622
2,UR115194598
2,UR98640891
6,UR111513807
6,UR83930531
2,UR116664791
2,UR63885442
3,UR50478415
1,UR119029673
2,UR70384224
1,UR118207304
3,UR78497720
6,UR85490004
6,UR116223451
2,UR88399754
2,UR91496612
6,UR121697335
2,UR102275724
2,UR69327383
4,UR121617486
2,UR79510152
2,UR121691476
3,UR102307858
2,UR113193720
2,UR115988749
2,UR125544094
2,UR86094773
3,UR121549805
2,UR128267456
6,UR77730134
2,UR77447328
2,UR71476848
6,UR111173162
1,UR65260884
3,UR100916386
3,UR83464113
2,UR85563525
2,UR117391329
5,UR120096640
6,UR50220510
6,UR82561387
9,UR82442825
6,UR118869245
6,UR115422566
2,UR115877925
2,UR117258065
6,UR104824416
2,UR117169558
6,UR51161041
6,UR49989733
2,UR118006785
6,UR118040719
3,UR65723558
6,UR82107424
3,UR60070567
1,UR80463832
6,UR85449562
6,UR118528118
2,UR62492612
6,UR120773349
6,UR88134431
3,UR116477459
3,UR87774884
2,UR121807953
2,UR52425488
5,UR116885131
6,UR62727082
1,UR82707669
2,UR86772515
2,UR116819048
2,UR123438408
2,UR92610660
6,UR79936047
1,UR59804208
6,UR73970127
6,UR104748936
3,UR113426129
2,UR58458410
0,UR121195835
4,UR81387679
2,UR77173359
2,UR109539701
3,UR120412218
2,UR93930079
3,UR97753300
7,UR122423739
3,UR119902553
5,UR67171659
6,UR62680407
1,UR82230847
6,UR85549705
6,UR119450663
2,UR115487468
2,UR56937798
3,UR115390432
3,UR79196064
0,UR83725231
4,UR97486239
8,UR115943554
6,UR118959771
6,UR115979164
6,UR115538763
6,UR107197060
2,UR83270962
1,UR121240885
