cluster,id
2,UR3998744
3,UR4461823
4,UR96761445
6,UR6776786
4,UR31594369
9,UR6709756
4,UR7588993
0,UR94379214
6,UR6718132
1,UR72619619
3,UR97157005
7,UR52484683
6,UR96871729
4,UR2696291
4,UR23166517
6,UR120770279
6,UR29092094
2,UR55324196
9,UR16494584
7,UR4407158
0,UR110961782
7,UR122524466
3,UR35081931
2,UR58119656
7,UR97872050
6,UR116083476
3,UR46624007
2,UR91489391
7,UR126570055
6,UR17842926
3,UR6563422
1,UR53723953
5,UR101905304
3,UR3325913
2,UR115134564
0,UR119255825
7,UR6595324
0,UR61765798
3,UR23670924
0,UR116310199
1,UR117373374
5,UR120069066
6,UR87620317
6,UR104035461
4,UR3176957
2,UR123751516
0,UR97584512
7,UR60116497
4,UR3479998
6,UR8243695
5,UR95774689
1,UR115290165
9,UR56092680
0,UR110889854
6,UR12578267
7,UR125593367
0,UR100738129
7,UR122888547
7,UR79170069
4,UR20729005
2,UR121876794
6,UR93986603
7,UR121146734
1,UR114906076
4,UR6552092
4,UR2878283
7,UR126231050
9,UR31334998
4,UR6152776
1,UR122295312
1,UR6802130
4,UR6852310
6,UR7714203
2,UR59281665
6,UR24483980
9,UR94510569
4,UR5206012
7,UR66861671
3,UR8284355
1,UR110975774
3,UR96883512
8,UR3195183
4,UR24110389
4,UR4992096
2,UR124434556
2,UR101264451
6,UR91619258
4,UR4317064
4,UR26764466
9,UR5025556
3,UR3638472
2,UR55817566
2,UR7302833
4,UR5017015
2,UR50635088
0,UR52871048
2,UR2980145
7,UR123469108
6,UR113755484
6,UR64261005
4,UR3072710
3,UR63695498
1,UR100286894
7,UR63732801
6,UR2943928
1,UR116950715
3,UR116720978
1,UR62524572
6,UR6628969
2,UR62440388
6,UR70552627
8,UR8690276
0,UR95289220
4,UR5580043
6,UR65515266
6,UR45705874
5,UR13814970
2,UR7729090
4,UR3840367
6,UR123876638
1,UR27882667
6,UR95772369
3,UR109839769
6,UR60277988
3,UR90509186
6,UR21006046
7,UR126385470
1,UR114587720
2,UR118909527
1,UR36627359
1,UR116272274
6,UR13996046
6,UR8015361
2,UR26278090
0,UR112887546
0,UR80991103
4,UR31493601
1,UR23196192
6,UR118177639
7,UR20457156
6,UR21989305
3,UR77813267
8,UR6161684
9,UR88314081
6,UR110134476
2,UR122241402
6,UR8100971
6,UR13522037
2,UR119537360
4,UR4036341
2,UR7709010
2,UR120102431
0,UR71383411
1,UR3263634
0,UR62260957
1,UR120646241
0,UR70050415
6,UR6720727
5,UR123416576
4,UR7185348
7,UR122006896
5,UR77240972
9,UR8207715
9,UR5343011
1,UR106708483
4,UR3490508
3,UR22380150
6,UR7420573
2,UR118270446
0,UR70050179
7,UR8269129
2,UR23986340
1,UR65317814
0,UR83864718
9,UR114810144
7,UR99027780
6,UR54030485
2,UR3941708
2,UR123722175
7,UR12740046
2,UR25075451
6,UR123039479
2,UR46286894
5,UR6501559
2,UR57103891
9,UR116184493
4,UR18471997
6,UR96375413
2,UR5391001
0,UR122024372
1,UR15106066
6,UR3374554
4,UR26281130
1,UR122416119
2,UR123074859
3,UR114654459
6,UR90925690
4,UR3702860
2,UR55769341
2,UR53547416
1,UR64052914
2,UR95948522
4,UR4933447
3,UR7952750
4,UR12281196
0,UR100791136
7,UR125857388
2,UR113093103
3,UR51023925
7,UR121367410
8,UR52795575
7,UR124625212
1,UR116244243
0,UR114921402
0,UR58590379
6,UR5411423
7,UR82234280
2,UR60955350
2,UR123112282
9,UR101904918
7,UR125667997
0,UR90340972
2,UR116601596
7,UR55111326
5,UR107299308
7,UR85791177
0,UR52820780
5,UR8051462
6,UR28020417
1,UR6816489
8,UR7280867
7,UR16576188
3,UR6516499
9,UR120173005
0,UR123753047
8,UR7849029
2,UR125190916
0,UR64402697
8,UR4409064
5,UR122479373
7,UR13271206
4,UR3527267
1,UR117794095
3,UR8386237
1,UR5078006
7,UR10007657
9,UR125845968
6,UR5983650
7,UR81121826
3,UR5614482
0,UR109086120
1,UR6562928
0,UR125131556
7,UR5317690
2,UR126098885
8,UR5008751
5,UR123169684
8,UR17907652
3,UR16681480
6,UR94308448
6,UR57104407
2,UR117683851
2,UR121337109
6,UR7154391
8,UR4462507
9,UR80775206
0,UR99163363
2,UR92807089
2,UR122589365
7,UR125246300
2,UR62983795
6,UR120768393
0,UR71135585
6,UR115624071
3,UR14532038
2,UR19804274
4,UR7539833
6,UR121710864
0,UR83330492
6,UR3734162
6,UR96923103
1,UR109388223
3,UR18364079
6,UR120641518
8,UR3277281
2,UR10049072
1,UR4469777
2,UR5291565
6,UR50970944
9,UR8600993
0,UR65959007
9,UR125433660
7,UR69401976
3,UR7013540
3,UR17794679
1,UR122475869
6,UR3997694
4,UR13807714
0,UR122652481
4,UR7728505
7,UR56860030
3,UR12316556
7,UR91118204
6,UR63802468
0,UR79172925
6,UR43759607
2,UR119334602
0,UR55138594
5,UR103048955
0,UR74953029
0,UR66374363
2,UR114099614
6,UR14208358
1,UR123227760
6,UR24821774
8,UR4316898
6,UR2817989
6,UR98436433
2,UR124208414
3,UR26323420
6,UR121089166
7,UR68649686
1,UR120780522
2,UR117363400
2,UR53615709
3,UR19652001
7,UR102950070
6,UR8034605
4,UR21115644
2,UR120195827
8,UR23978981
4,UR3744588
8,UR63361917
8,UR7567669
7,UR121746299
8,UR5294092
6,UR120440475
1,UR21676185
6,UR16705009
6,UR126013230
0,UR96044923
6,UR4736078
3,UR3347738
6,UR106038609
7,UR100067835
1,UR54875888
1,UR4596864
1,UR7393319
6,UR21551441
4,UR2971000
7,UR7405353
3,UR7280890
6,UR3654059
7,UR6731974
4,UR4730459
6,UR123087340
1,UR6569175
0,UR115229352
2,UR116219777
6,UR111375435
7,UR99729404
7,UR7713585
7,UR18936056
0,UR120439489
6,UR78994277
6,UR62083986
1,UR5712537
1,UR11326498
6,UR117907480
2,UR123667439
4,UR13938100
6,UR25907943
0,UR125402623
0,UR53706473
2,UR119277707
8,UR13769757
2,UR2506511
1,UR7165638
2,UR104537622
4,UR35296232
9,UR114907989
2,UR66565233
4,UR13998395
3,UR10059634
1,UR3533639
2,UR98830394
6,UR106617823
3,UR114809320
9,UR12225046
3,UR6774570
6,UR126604640
2,UR8683099
3,UR4388121
2,UR78711685
7,UR122593050
1,UR126254379
3,UR4520805
3,UR4354641
1,UR116682284
5,UR13672928
2,UR13439282
3,UR24757961
6,UR3637803
3,UR13504618
1,UR6007332
1,UR125190605
2,UR106538708
0,UR115405987
8,UR15615052
1,UR5821637
2,UR61162413
6,UR57026911
4,UR6919466
2,UR126350154
2,UR37369810
5,UR4311671
6,UR66973565
3,UR23370815
3,UR4001383
6,UR3111616
6,UR70651303
4,UR52047495
1,UR126266251
6,UR27402439
5,UR8020543
4,UR4242709
4,UR15212883
3,UR3205843
2,UR115685025
5,UR83492927
0,UR114854461
0,UR120338933
7,UR99038544
6,UR3419469
4,UR3212794
3,UR121788554
6,UR69501231
7,UR27885870
2,UR125943103
