cluster,id
1,UR122264053
1,UR56965519
2,UR118066433
1,UR42782131
1,UR117837526
6,UR126439521
6,UR117011017
2,UR60799756
2,UR127772016
2,UR120334714
2,UR110657159
1,UR119666928
1,UR18850595
2,UR67906420
1,UR119769920
2,UR43930329
2,UR33400160
2,UR22123230
3,UR127362970
3,UR105219267
2,UR22014992
6,UR119117812
2,UR8283826
2,UR11167065
6,UR16461563
5,UR14116030
7,UR66018021
6,UR8218627
2,UR115970876
2,UR125191976
6,UR124366134
6,UR118982616
6,UR38366540
5,UR8726742
1,UR117106443
6,UR101350211
3,UR20935531
2,UR120361336
2,UR62625100
7,UR45846179
1,UR122146110
3,UR46837548
3,UR117768921
1,UR120603496
3,UR92358989
2,UR13895545
2,UR118249193
6,UR69656538
6,UR86881751
6,UR114768584
2,UR35293044
2,UR10026899
1,UR18255044
6,UR117660454
2,UR118252521
3,UR84068600
2,UR20374575
1,UR117005663
3,UR34405792
6,UR27781046
5,UR23065263
2,UR80062619
2,UR98043922
2,UR71086201
6,UR40726662
6,UR17424167
2,UR71850934
6,UR30223726
1,UR116801761
2,UR85188707
3,UR66983316
6,UR35922717
2,UR124181239
2,UR12025485
2,UR121324192
1,UR74942261
2,UR76891009
2,UR8439449
2,UR113245505
3,UR59576477
6,UR104385672
3,UR122490548
6,UR86007947
3,UR46436092
1,UR118978801
2,UR14520073
6,UR26668222
2,UR114578568
1,UR96535305
2,UR70472481
1,UR109065620
1,UR18023979
2,UR45504424
6,UR15069310
2,UR115776663
6,UR115969475
8,UR119460477
6,UR7721273
5,UR118470375
5,UR71838699
1,UR101048000
1,UR84941760
6,UR123425651
6,UR124808156
1,UR10953676
6,UR115866468
1,UR115831927
2,UR112055151
2,UR118545453
5,UR65533067
6,UR95138568
6,UR98586042
4,UR16420980
3,UR103706256
1,UR81097931
2,UR46475799
2,UR96141738
2,UR114676709
3,UR90875756
6,UR15520656
5,UR53414299
2,UR120028356
2,UR37355796
2,UR70210671
6,UR116454945
1,UR62046660
6,UR51117225
3,UR107558787
6,UR84846726
2,UR38819249
1,UR109357927
6,UR25146502
1,UR115044150
1,UR10866550
2,UR79537623
2,UR76131798
6,UR19953213
6,UR116759257
2,UR115619021
2,UR77277883
6,UR114625363
7,UR119124701
1,UR67095723
2,UR128082474
2,UR8133135
3,UR97050392
6,UR95829002
1,UR125204649
1,UR48601128
3,UR102944714
6,UR69256668
9,UR23145679
6,UR8043618
7,UR121320141
2,UR8207388
1,UR16735695
1,UR20655892
9,UR71710965
0,UR123315364
6,UR119880546
3,UR115701418
