cluster,id
3,UR5038535
0,UR88761887
2,UR100365053
3,UR33950259
3,UR96676067
6,UR121195171
6,UR119874498
6,UR19589142
2,UR118417819
2,UR18106840
3,UR36981651
2,UR110752010
6,UR107649186
9,UR19289680
4,UR18185673
2,UR51707442
3,UR20102933
3,UR47282459
6,UR90589754
2,UR10700540
9,UR7587495
6,UR121731456
1,UR104043245
3,UR3661726
6,UR122709981
2,UR47909576
6,UR7246938
2,UR121181924
6,UR33928721
2,UR10651296
9,UR53565854
6,UR3900742
3,UR123385679
3,UR28755988
1,UR54814269
6,UR73916895
7,UR119815783
6,UR40211889
6,UR37381995
3,UR123740890
6,UR10048371
2,UR95129038
2,UR6782790
6,UR14300041
6,UR3502063
6,UR88273944
6,UR117699727
1,UR73832653
6,UR70069299
2,UR4300789
2,UR7818062
6,UR12767692
3,UR6452763
3,UR34238865
6,UR5557226
6,UR62615102
2,UR4055552
6,UR37383031
2,UR49772944
6,UR83536084
3,UR7237007
2,UR6584297
3,UR12987084
2,UR6448340
2,UR119313150
6,UR18278514
3,UR89972974
6,UR50081393
6,UR65989744
3,UR87996685
6,UR82802307
3,UR10656284
6,UR14722550
3,UR7147484
2,UR116745418
6,UR4327916
2,UR26293173
6,UR7171537
1,UR126174730
6,UR86323121
2,UR8726472
2,UR64178564
2,UR74113408
3,UR117121657
6,UR6154337
6,UR10233141
9,UR118447099
6,UR12781483
6,UR13395376
2,UR74381367
2,UR5068455
6,UR64666622
6,UR4736187
6,UR14991541
5,UR115508058
6,UR28073829
6,UR62627264
9,UR116839138
2,UR22079086
2,UR3984765
3,UR44432650
2,UR8673508
6,UR8051254
6,UR10295226
9,UR13828273
3,UR58325044
2,UR16441641
3,UR20078068
2,UR116022861
6,UR30136466
2,UR14244094
6,UR126461015
2,UR5543422
8,UR18760274
6,UR14396758
6,UR15368360
3,UR7868358
3,UR123721899
6,UR119602033
2,UR48057175
6,UR35799312
2,UR37588773
6,UR122951336
3,UR13997759
3,UR21740096
2,UR4054277
2,UR6817112
2,UR81999824
6,UR8667620
1,UR23960305
2,UR82755197
6,UR58307230
6,UR25612706
6,UR3985826
3,UR7392952
2,UR121874101
2,UR44265985
2,UR7246812
5,UR122700865
2,UR4443558
6,UR57122694
3,UR11225034
6,UR16991524
