cluster,id
6,UR51050787
6,UR114675117
3,UR48142255
6,UR68006198
6,UR122169457
6,UR54000157
6,UR124244983
6,UR121669410
6,UR78582536
6,UR56890515
6,UR49918027
6,UR55971949
6,UR121707215
6,UR70584540
5,UR110373637
5,UR118450247
6,UR65973453
3,UR60307144
6,UR120586762
6,UR126080108
6,UR67611313
6,UR83364306
6,UR103938640
5,UR115234038
2,UR101629807
6,UR81868926
6,UR118992570
6,UR86113982
6,UR120168392
6,UR78609621
6,UR88822104
8,UR98749434
6,UR116256464
3,UR114861627
6,UR114277380
6,UR116508971
9,UR122917005
4,UR70581792
6,UR121340455
6,UR122414565
6,UR118422076
6,UR64236854
6,UR49490816
6,UR75769730
6,UR120971923
6,UR56381593
6,UR126667350
6,UR58930967
2,UR63966241
6,UR121183249
2,UR122131487
6,UR59365406
6,UR101409293
6,UR49880683
3,UR50957632
6,UR118125977
6,UR61292401
7,UR63914459
6,UR57668002
8,UR82681712
0,UR119039892
6,UR123630845
6,UR120452442
6,UR116540618
2,UR63959816
6,UR45972794
8,UR114925830
6,UR126205622
6,UR69417299
3,UR74607494
6,UR109666691
6,UR125016471
2,UR121554398
4,UR122860470
1,UR55568396
6,UR48529077
6,UR80708817
6,UR82301815
