cluster,id
2,UR55639673
2,UR50635228
7,UR119069966
2,UR88779442
2,UR118479102
3,UR68337715
6,UR123099871
3,UR60738732
2,UR122944566
3,UR98167826
6,UR118082904
8,UR49150812
7,UR118221095
3,UR58747499
3,UR90691447
2,UR115687866
6,UR60163358
2,UR122565695
9,UR115652995
4,UR62383027
7,UR103432072
7,UR50009405
6,UR118385793
2,UR117037859
1,UR123544416
7,UR126492921
6,UR25493390
9,UR120365600
2,UR119590508
6,UR74730577
6,UR108164241
7,UR119000715
2,UR119033042
3,UR52673772
5,UR91401825
2,UR101139758
3,UR126264100
6,UR30722694
2,UR69303052
3,UR35631837
3,UR50859226
3,UR114683121
2,UR69028951
2,UR126521132
3,UR49166622
2,UR38640681
2,UR63414898
3,UR46886552
2,UR31456211
2,UR65176446
2,UR103406863
9,UR46458282
3,UR97846829
6,UR122867579
2,UR102156048
3,UR126085236
2,UR123753245
3,UR86075767
2,UR27274075
3,UR57802354
3,UR120325147
0,UR24617611
6,UR122287510
7,UR50781261
2,UR63821483
4,UR115946580
9,UR44454199
9,UR95253116
7,UR119975660
2,UR69426468
2,UR123225105
7,UR65744689
1,UR118339808
2,UR33618244
2,UR123956547
2,UR53610379
2,UR97429820
2,UR119031207
2,UR87584797
7,UR120218073
2,UR119959754
2,UR92000258
2,UR90882720
6,UR29481626
3,UR75411066
2,UR100289309
6,UR29064796
7,UR47677746
3,UR121423811
6,UR122559157
3,UR58360221
2,UR116293547
3,UR120525139
2,UR105743428
2,UR112477001
2,UR118446949
2,UR31414577
7,UR27930042
2,UR60423376
6,UR124166969
3,UR30577340
2,UR99738532
2,UR112670709
3,UR109904467
2,UR106219959
7,UR87665255
2,UR111035594
3,UR56562902
7,UR31177693
2,UR100758646
7,UR102920275
7,UR108836926
2,UR80124993
2,UR119539485
7,UR26720068
6,UR79486903
3,UR57924402
