cluster,id
1,UR124367665
6,UR119152446
2,UR115292881
4,UR115267654
7,UR101900502
1,UR115889691
3,UR120964691
3,UR121946686
1,UR104498530
5,UR117296966
3,UR121093754
2,UR82030684
0,UR101051209
2,UR99519510
3,UR127813217
8,UR118681521
2,UR120473253
6,UR90236670
6,UR82598782
6,UR121136775
2,UR128189591
1,UR119879314
6,UR95943225
6,UR104288042
9,UR98753115
3,UR118140342
3,UR80945077
6,UR86243930
2,UR83642408
3,UR108929555
6,UR118848905
2,UR109274034
2,UR118642703
2,UR114287885
3,UR120455386
6,UR83182688
3,UR85872234
3,UR80949446
3,UR101023853
3,UR106562776
2,UR107513725
3,UR117614741
1,UR115046036
6,UR100757916
2,UR82262038
6,UR119687435
2,UR82858969
3,UR118186292
1,UR124947344
6,UR111085257
3,UR99652420
6,UR81609747
