id,sentiment
UR127580501,1
UR127380140,1
UR127174695,1
UR126931975,1
UR126766236,1
UR126629901,1
UR126377011,1
UR125875648,1
UR125860686,1
UR125832226,1
UR125473580,1
UR125213726,1
UR125123497,1
UR124925259,1
UR124652538,1
UR124569074,1
UR124530373,1
UR124497036,1
UR124267574,1
UR124252075,1
UR124167717,1
UR124156338,1
UR123701321,1
UR123472133,1
UR123335341,1
UR123318832,1
UR123190809,1
UR123057760,1
UR122822371,1
UR122812442,1
UR122469714,1
UR122443702,1
UR122420940,1
UR122341948,1
UR122097173,1
UR121960490,0
UR121917844,1
UR121842441,1
UR121432281,1
UR121360997,1
UR121308047,1
UR121279939,1
UR121042154,0
UR120427371,1
UR120336812,1
UR120301286,1
UR120159393,1
UR120070819,1
UR120027010,1
UR119686948,1
UR119562650,1
UR119269545,1
UR119263074,1
UR119240795,1
UR119043272,1
UR118876633,1
UR118652799,1
UR118609847,1
UR118400722,1
UR118200766,1
UR118077244,1
UR117317851,0
UR116557954,1
UR116453667,1
UR116292149,1
UR116201213,1
UR116078162,1
UR116060341,1
UR115952296,1
UR115815190,1
UR115584470,1
UR115577074,1
UR115535582,1
UR115269964,1
UR115134657,1
UR114934869,1
UR114920957,1
UR114884254,1
UR114779307,1
UR113940967,0
UR113090926,1
UR112908595,1
UR112491856,1
UR112470521,1
UR112067065,1
UR111853250,1
UR110901606,1
UR110463043,1
UR110019830,1
UR109565640,1
UR108937495,1
UR108521204,1
UR108203795,1
UR106535402,1
UR106147293,1
UR106041020,1
UR105242583,1
UR104688150,1
UR103524484,1
UR103517321,0
UR102969278,1
UR102788745,1
UR101583254,1
UR101339170,1
UR101278977,1
UR101067577,1
UR100417612,1
UR100348661,1
UR100090138,1
UR100039963,1
UR99516325,1
UR98831159,1
UR98444955,1
UR97539024,1
UR97215497,1
UR96748207,1
UR96348888,1
UR95093405,1
UR94542585,1
UR94147667,1
UR94044002,1
UR93535891,1
UR93261006,1
UR91478671,1
UR90906610,1
UR90171722,1
UR88365697,1
UR88209834,1
UR88161077,1
UR88081400,1
UR87590525,1
UR87444510,1
UR87391732,1
UR87375635,1
UR85042871,1
UR84887908,1
UR84363869,1
UR82648875,1
UR82361401,1
UR81520514,1
UR81275350,1
UR81264043,1
UR80441377,1
UR80122335,1
UR79368207,1
UR78830180,1
UR78398925,1
UR78393694,1
UR77268964,1
UR76154096,1
UR74482870,1
UR73759103,1
UR72345894,1
UR72061153,1
UR70553864,1
UR70201218,1
UR69970246,1
UR69490635,0
UR68821126,1
UR67856565,1
UR67375350,1
UR67168109,0
UR67002234,1
UR66991720,1
UR66878072,1
UR64840143,1
UR63194238,1
UR63017550,1
UR62001824,1
UR61953166,1
UR61082072,1
UR60686571,1
UR60551686,1
UR60441648,1
UR59942455,1
UR59434922,1
UR59372147,1
UR59058215,1
UR58376792,1
UR58255325,1
UR58025423,1
UR56967596,1
UR55080899,1
UR54748867,1
UR54331480,1
UR52734737,1
UR51975287,1
UR51722393,1
UR51006759,1
UR51002076,1
UR49926273,1
UR49448742,1
UR48730107,1
UR48450874,1
UR48183554,1
UR48003877,1
UR47960603,1
UR47240002,0
UR46820959,1
UR46791093,1
UR46497588,1
UR46383190,1
UR42601308,1
UR41392899,1
UR39929107,1
UR39644480,1
UR39307075,1
UR39080517,1
UR38999361,0
UR38348901,1
UR38135007,1
UR37900200,1
UR37821221,1
UR37718729,1
UR37501334,1
UR37237884,1
UR36993890,1
UR35965911,0
UR35930991,1
UR35926043,1
UR35805524,1
UR35460102,0
UR34457906,1
UR34302265,1
UR34252817,1
UR33892555,1
UR31381124,1
UR30760457,1
UR30721511,1
UR30691368,1
UR30301638,1
UR30108324,1
UR29752591,1
UR28935008,1
UR27284112,1
UR27017840,1
UR26994299,1
UR26992539,1
UR26965430,1
UR26936360,1
UR26832346,1
UR26744261,1
UR25128238,1
UR24825947,0
UR24578438,1
UR23546056,1
UR22978811,1
UR22318311,1
UR22304624,1
UR21555716,1
UR21484437,1
UR21462863,1
UR21345775,1
UR20950260,1
UR20584985,1
UR20374296,1
UR20363487,1
UR19938382,1
UR19372619,1
UR18888979,1
UR18770065,1
UR18642830,1
UR18395231,1
UR18370160,1
UR18197712,1
UR18111341,1
UR18072319,1
UR17977562,1
UR17904688,1
UR17692109,1
UR16283357,1
UR16251115,1
UR16244533,1
UR16227095,1
UR15645279,1
UR14068954,1
