id,sentiment
UR126943058,1
UR126927842,1
UR126853261,0
UR126843583,0
UR126715338,1
UR126599370,1
UR126279179,1
UR126200553,0
UR126047731,1
UR125914233,1
UR125912604,1
UR125826727,0
UR125576462,1
UR125574509,1
UR125408580,1
UR125308154,1
UR124539135,1
UR124441247,1
UR124417947,0
UR124351135,1
UR123850940,1
UR123814714,1
UR123749960,1
UR123715368,1
UR123336441,1
UR123262534,0
UR123187211,1
UR122880599,1
UR122292316,1
UR122208814,1
UR121438297,1
UR121305938,1
UR121080704,1
UR120676126,1
UR120559936,1
UR120193840,0
UR119958941,1
UR119951483,1
UR119810460,1
UR119748682,1
UR119693780,1
UR119687089,0
UR119624668,1
UR119610034,1
UR119455344,0
UR119340824,1
UR119332252,1
UR119241375,1
UR119160910,0
UR118869936,1
UR118393309,1
UR118276568,1
UR117934127,1
UR117835195,1
UR117814956,1
UR117621631,1
UR117329193,1
UR116991091,1
UR116721214,0
UR116593927,1
UR116355075,1
UR116269357,1
UR115926078,1
UR115877267,1
UR115556710,0
UR114933500,1
UR114920978,1
UR114918884,1
UR114691611,1
UR113774096,1
UR113339891,1
UR113273776,1
UR111218187,1
UR109227334,1
UR109077090,1
UR108376585,1
UR107595473,0
UR107419891,0
UR107233140,0
UR104163925,1
UR103568835,0
UR101430623,1
UR101190315,1
UR100975533,0
UR100563180,0
UR98855231,0
UR94867244,1
UR93983546,1
UR87811678,1
UR85397667,1
UR84579913,0
UR83418464,0
UR82653494,1
UR79525803,1
UR79235263,1
UR78960238,1
UR77289712,0
UR77152756,0
UR77122135,1
UR76973216,1
UR73083010,0
UR72803022,1
UR71648594,0
UR71353057,1
UR68228160,0
UR67219158,1
UR65328367,1
UR61162291,0
UR59285717,0
UR59101274,0
UR56621915,1
UR56298605,1
UR53638890,1
UR53577074,1
UR52416418,1
UR52110617,1
UR51190519,0
UR47603972,0
UR47112741,1
UR46751520,1
UR41566449,1
UR38439110,0
UR37852932,1
UR37608231,0
UR36555177,0
UR36178720,1
UR35713412,0
UR35620135,1
UR35203000,0
UR34367647,1
UR32844183,0
UR31526944,1
UR30220501,0
UR29766809,1
UR29164136,1
UR27136499,1
UR26136811,1
UR23298484,1
UR22357390,1
UR21819889,1
UR21598370,1
UR21389655,1
UR21120996,1
UR20874751,0
UR20129400,0
UR19773973,0
UR19772230,1
UR19470167,0
UR18403445,1
UR17465481,0
UR17201159,0
UR17193728,0
UR16583595,0
UR16346429,1
UR14896991,0
UR13506587,1
UR12556617,1
UR11087766,1
UR10362160,0
UR10069462,1
UR8467088,1
UR8457506,1
UR8210665,0
UR8126458,0
UR8002202,1
UR7871127,0
UR7858051,1
UR7715210,0
UR7154785,1
UR6819904,0
UR6700272,0
UR6617463,0
UR5784692,0
UR5712552,1
UR5621293,0
UR5514897,1
UR5362859,0
UR5330281,1
UR5300777,1
UR5211910,0
