id,sentiment
UR128213055,1
UR128201799,0
UR127707653,1
UR127564097,0
UR127332931,1
UR126894937,1
UR126597003,1
UR126483981,1
UR125920466,1
UR125380953,0
UR125211949,1
UR125165389,1
UR124810199,0
UR124762376,0
UR124750237,1
UR124452075,1
UR124370169,1
UR124330043,1
UR124165468,1
UR124136937,1
UR123716972,0
UR123656196,1
UR123581725,1
UR123577286,1
UR123568111,1
UR123221436,1
UR123074174,1
UR122967474,1
UR122775541,0
UR122570159,1
UR122495992,0
UR122379226,0
UR122106552,1
UR121934104,1
UR121532625,1
UR121511213,1
UR120867648,1
UR120491778,0
UR120489800,1
UR120400511,1
UR120148587,1
UR120068701,1
UR120061039,1
UR119859478,1
UR119413344,1
UR119379278,1
UR119167878,0
UR119010966,1
UR118174066,1
UR117688894,1
UR117264484,1
UR116520914,1
UR116083045,1
UR115927122,1
UR115684073,0
UR115578053,1
UR110421551,1
UR110294755,0
UR109003068,1
UR108999958,0
UR107619827,0
UR107227307,0
UR105112563,0
UR103086639,0
UR102525083,0
UR101804697,1
UR100296957,1
UR100220682,1
UR95683175,0
UR94533470,0
UR94154174,1
UR93699180,1
UR90535022,1
UR90510572,1
UR90120716,0
UR89969632,1
UR89226103,1
UR86823126,1
UR75321734,0
UR74243294,0
UR67483177,1
UR66704337,0
UR65858047,1
UR65360054,1
UR62410764,1
UR60555971,1
UR60290448,1
UR58791094,1
UR56529966,1
UR56135465,1
UR55515434,1
UR55059841,0
UR53836977,1
UR53241385,1
UR52107655,1
UR51521827,1
UR50646683,1
UR50601166,1
UR49232286,1
UR48612441,1
UR46383787,1
UR45856406,0
UR45566073,1
UR45351027,1
UR41367662,1
UR38789520,1
UR35824816,1
UR35553993,1
UR29222721,1
UR28587597,1
UR28453304,1
UR26348403,1
UR24078856,1
UR23976732,1
UR23328051,1
UR22881129,1
UR21986213,1
UR19133923,1
UR18897066,1
UR18225521,1
UR16796037,1
UR16788667,1
UR15943811,0
UR15078622,1
UR14261898,1
UR13421267,1
UR13354480,1
UR12675466,1
UR10405894,1
UR10218459,1
UR7827360,1
UR7487387,1
UR6724455,0
