Content,ReviewID
"[u'rate', u'maywood', u'city', u've', u'includes', u'london', u'york', u'comparatively', u'small', u'boutique', u'levels', u'service', u'decor', u'position', u'cleanliness', u'larger', u'better', u'well', u'strive', u'staff', u'courteous', u'efficient', u'rooms', u'public', u'areas', u'clean', u'pleasingly', u'decorated', u'perfectly', u'located', u'city', u'convenient', u'main', u'attractions', u'historical', u'sites', u'short', u'tram', u'ride', u'bosphorus', u'golden', u'horn', u'tram', u'system', u'easy', u'turkish', u'speaker', u'room', u'occupied', u'quiet', u'window', u'open', u'night', u'aircon', u'worked', u'efficiently', u'finally', u'rates', u'reasonable', u'considering', u'prime', u'location', u'city', u'highly', u'recommend', u'maywood', u'planning', u'city', u'break', u'istanbul']",UR44627645
"[u'warm', u'served', u'juice', u'turkish', u'delight', u'map', u'istanbul', u'told', u'main', u'attractions', u'lovely', u'room', u'comfortable', u'mattress', u'clean', u'bathroom', u'quiet', u'surroundings', u'turkish', u'breakfast', u'net', u'rooms', u'gladly', u'tour', u'bookings', u'restaurant', u'bookings', u'till', u'checked', u'lovely', u'souvenirs', u'staff', u'couldn', u't', u'sweeter', u'helpfull', u'operative', u'definitely']",UR35914628
"[u'location', u'fantastic', u'central', u'train', u'station', u'sea', u'close', u'top', u'kapi', u'aghia', u'sophia', u'basilica', u'cistern', u'don', u't', u'room', u'brand', u'ottoman', u'elegant', u'style', u'clean', u'tea', u'coffee', u'facilities', u'view', u'room', u'special', u'problem', u'disappointed', u'breakfast', u'life', u'big', u'quantities', u'everyhting', u'quality', u'bad', u'coffee', u'awful', u'fortunately', u'eating', u'mini', u'cakes', u'packages', u'pity', u'spend', u'money', u'breakfast', u'bad', u'service', u'receptionists', u'help', u'finally', u'price', u'low', u'included', u'transfer', u'airport', u'close', u'tourist', u'offices', u'offer', u'transport', u'airport', u'mini', u'bus', u'picks', u'price', u'don', u't', u'taxi']",UR85601239
"[u'week', u'location', u'ideal', u'oldtown', u'sites', u'place', u'clean', u'well', u'maintained', u'generally', u'higher', u'quality', u'palces', u'surrounding', u'breakfast', u'buffet', u'offered', u'variety', u'items', u'rooms', u'cleans', u'well', u'maintained', u'asked', u'insisted', u'finally', u'received', u'room', u'quiet', u'side', u'noise', u'problem', u'sepatately', u'address', u'high', u'genuine', u'quality', u'service', u'generally', u'young', u'staff', u'friendly', u'honestly', u'interested', u'helping', u'demand', u'type', u'traveller', u'raised', u'eyebrow', u'sign', u'frustration', u'tesekor']",UR115583125
"[u'noise', u'street', u'loud', u'lihght', u'sleeper', u'requested', u'room', u'backside', u'second', u'night', u'withjout', u'problems', u'website', u'bit', u'confusing', u'thought', u'restaurant', u'lunch', u'dinner', u'breakfast', u'direct', u'neightbourhoud', u'lot', u'places', u'eat', u'choice', u'city', u'trip', u'istanbul']",UR115579116
"[u'brilliant', u'room', u'lovely', u'location', u'istelf', u'perfect', u'walk', u'tram', u'minutes', u'breakfast', u'huge', u'selection', u'stying', u'don', u't', u'restaurant', u'opposite', u'maywood', u'food', u'wasn', u't']",UR122864613
"[u've', u'visited', u'amazing', u'city', u'june', u'maywood', u'sister', u'sapphire', u'week', u'absolutely', u'brilliant', u'location', u'rooms', u'staff', u'front', u'office', u'staff', u'manager', u'engin', u'time', u'service', u'll', u'definetly', u'place', u'future']",UR34545958
"[u'well', u'located', u'maywood', u'clean', u'rooms', u'friendly', u'service', u'appears', u'renovated', u'standards', u'high']",UR114050376
"[u'initially', u'planned', u'maywood', u'st', u'night', u'staying', u'days', u'friendliness', u'staff', u'decided', u'maywood', u'dozen', u'sirkeci', u'sultanahmet', u'areas', u'impression', u'rooms', u'uniformly', u'small', u'area', u'main', u'difference', u'form', u'staff', u'breakfast', u'quality', u'maywood', u'scored', u'well', u'counts', u'staff', u'generally', u'friendly', u'understaffed', u'requests', u'time', u'complete', u'busy', u'periods', u'left', u'front', u'desk', u'receptionist', u'manager', u'taxi', u'waved', u'goodbye', u'taxi', u'drove', u'gesture', u'wouldn', u't', u'imagine', u'breakfast', u'wide', u'variety', u'food', u'items', u'fresh', u'omelettes', u'charge', u'istanbul', u'location', u'excellent', u'walking', u'distance', u'blue', u'mosque', u'minutes', u'main', u'tourist', u'drag', u'divan', u'yolu', u'eminonu', u'pier', u'mention', u'tram', u'minutes', u'well', u'sirkeci', u'area', u'balance', u'touristy', u'feel', u'parts', u'sultanahmet', u'completely', u'touristy', u'feel', u'beyoglu', u'compromise', u'unable', u'decide', u'sultanahmet', u'beyoglu', u'choosing', u'rooms', u'mentioned', u'small', u'clean', u'frills', u'room', u'major', u'issues', u'excellent', u'location', u'maywood', u'well', u'bet', u'spacious', u'room', u'prepared', u'shell', u'euros', u'star', u'beyoglu']",UR80102801
"[u'location', u'sirkeci', u'beautiful', u'clean', u'rooms', u'excellent', u'staff', u'breakfast', u'absolutely', u'recommend', u'money', u've', u'going', u'june']",UR101082583
"[u'perfect', u'recommend', u'staff', u'exceptional', u'presents', u'left', u'pleasant']",UR120757029
"[u'maywood', u'furnishings', u'shiny', u'clean', u'popular', u'sirkeci', u'area', u'walking', u'distance', u'cafes', u'restaurants', u'local', u'attractions', u'comfortable', u'rooms', u'treasonable', u'rates', u'lovely', u'buffet', u'breakfast', u'staff', u'assisting', u'locate', u'retrieve', u'missing', u'luggage', u'left', u'london', u'highly', u'recommend']",UR48450589
"[u'night', u'maywood', u'decided', u'nights', u'istanbul', u'hopefully', u'choosing', u'final', u'nights', u'ten', u'days', u'maywood', u'puts', u'free', u'sweet', u'drink', u'offered', u'arrival', u'box', u'turkish', u'delight', u'sweet', u'apple', u'tea', u'drink', u'tea', u'cups', u'gifts', u'checking', u'impressed', u'location', u'impersonal', u'feeling', u'pseudo', u'grand', u'left', u'earlier', u'official', u'breakfast', u'time', u'believed', u'meagre', u'offerings', u'allowed', u'set', u'reading', u'reviews', u'leads', u'wasn', u't', u'room', u'clean', u'comfortable', u'felt', u'lacked', u'charm', u'course', u'subjective', u'chose', u'sultanahmet', u'ultimately', u'return', u'city', u'wouldn', u't', u'dissuade', u'staying', u'personal', u'charming']",UR39203609
"[u'travelling', u'family', u'days', u'october', u'anxious', u'find', u'clean', u'comfy', u'travelling', u'children', u'aged', u'researched', u'turkish', u'weeks', u'dismayed', u'find', u'price', u'range', u'night', u'discouraging', u'reviews', u'recommended', u'friend', u'selected', u'maywood', u'price', u'reviews', u'relation', u'price', u'bracket', u'returned', u'week', u'ago', u'confirm', u'entirely', u'worthy', u'rave', u'reviews', u'staff', u'friendly', u'prompt', u'resolving', u'problems', u'happy', u'provide', u'touristy', u'guidance', u'sell', u'tour', u'packages', u'dodgy', u'restaurant', u'recommmendations', u'appreciated', u'breakfast', u'fresh', u'varied', u'service', u'customer', u'friendly', u'rushing', u'people', u'door', u'closing', u'time', u'reluctance', u'replenish', u'supplies', u'couple', u'times', u'requested', u'omlette', u'kind', u'tea', u'bag', u'manager', u'serviced', u'requests', u'friendly', u'children', u'delighted', u'find', u'parrot', u'reception', u'regular', u'visitors', u'well', u'stocked', u'sweet', u'jar', u'desk', u'location', u'wise', u'fantastic', u'couple', u'minutes', u'tram', u'train', u'station', u'mins', u'major', u'sights', u'neighbourhood', u'comprises', u'souvenir', u'shops', u'restaurants', u'pleasant', u'stroll', u'time', u'day', u'rooms', u'comfy', u'cleaned', u'well', u'day', u'tea', u'coffee', u'making', u'supplies', u'replenished', u'regularly', u'bear', u'mind', u'room', u'sizes', u'vary', u'greatly', u'rooms', u'suits', u'find', u'room', u'unsatisfactory', u'reason', u'cooperative', u'relocating', u'downsides', u'issue', u'water', u'supply', u'start', u'random', u'moments', u'irritation', u'centrally', u'controlled', u'system', u'weather', u'turned', u'heating', u'switched', u'room', u'tend', u'uncomfortably', u'hot', u'solution', u'switch', u'system', u'open', u'window', u't', u'help', u'staff', u'address', u'resolve', u'issues', u'issues', u'indicate', u'maintenance', u'renovation', u'work', u'order', u'bear', u'mind', u'discount', u'cash', u'payment', u'applied', u'automatically', u'better', u'money', u'turkish', u'tea', u'sets', u'turkish', u'delight', u'farewell', u'gifts', u'touch', u'summarise', u'essence', u'cosy', u'brilliant', u'customer', u'service', u'manager', u'staff']",UR119928578
"[u'money', u'convienient', u'location', u'easy', u'acess', u'major', u'sites', u'istanbul', u'rooms', u'bit', u'small', u'well', u'managed', u'day', u'change', u'towels', u'bed', u'sheets', u'breakfast', u'worth', u'mentioning', u'varity', u'sweets', u'staff', u'fairly', u'treat', u'guests', u'well', u'allow', u'early', u'check', u'late', u'check', u'pm', u'disadvantage', u'lack', u'night', u'clubs', u'visinity', u'generally', u'applicable', u'istanbul', u'wouldn', u't', u'hesitate', u'choose', u'maywood', u'trip', u'eranda']",UR97819973
"[u'originally', u'intended', u'book', u'sapphire', u'recommended', u'travellers', u'tripadvisor', u'comfortable', u'providing', u'credit', u'card', u'email', u'fill', u'reservation', u'form', u'required', u'arriving', u'sapphire', u'told', u'rooms', u'booked', u'front', u'desk', u'kind', u'recommend', u'maywood', u'recommendation', u'maywood', u'close', u'middle', u'tourist', u'attractions', u'service', u'excellent', u'buffet', u'breakfast', u'included', u'room', u'rate', u'definitely', u'recommend', u'coming', u'istanbul']",UR61803579
"[u'read', u'lot', u'expected', u'compared', u'nearby', u'colleagues', u'staying', u'rooms', u'small', u'comfortable', u'cozy', u'breakfast', u'staff', u'location', u'close', u'major', u'sights', u'perfect', u'arrival', u'shower', u'wall', u'colleagues', u'bathroom', u'standing', u'bathtub', u'staff', u'noticed', u'wastepaper', u'basket', u'emptied', u'tvdid', u'work', u'member', u'staff', u'arrived', u't', u'work', u'day', u'arrival', u'fetched', u'free', u'shuttle', u'airport', u'asked', u'reception', u'book', u'shuttle', u'return', u'trip', u'told', u't', u'shuttle', u'service', u'recommended', u'taxi', u'asked', u'member', u'staff', u'told', u'shuttle', u'service', u'book', u'recommend', u'improve', u'things', u'price', u'rooms', u'compared', u'area', u'bargain']",UR83516537
"[u'things', u'people', u'istanbul', u'bedbug', u'bites', u'appeared', u'second', u'night', u'maywood', u'overnight', u'turkish', u'airlines', u'flight', u'maywood', u'badly', u'bitten', u'separate', u'beds', u'front', u'desk', u'staff', u'cleaning', u'staff', u'strip', u'beds', u'check', u'vacuum', u'matresses', u'lotion', u'reduce', u'itching', u'recommend', u'check', u'bedbugs', u'carefully', u'arrival', u'bedbugs', u'establishments', u'bedbug', u'check', u'place', u'entire', u'month', u'pain', u'bad', u'experience', u'critters', u'three', u'weeks', u'bite', u'marks', u'began', u'totally', u'disappear', u'fenistil', u'local', u'pharmacies', u'reduces', u'itching']",UR118536425
"[u'staff', u'friendly', u'direct', u'gentleman', u'walked', u'sufi', u'performance', u'meant', u'held', u'minute', u'walk', u'sirkeci', u'station', u'close', u'major', u'tram', u'runs', u'major', u'tourist', u'attractions', u'money', u'rooms', u'clean', u'newly', u'renovated', u'staff', u'maintained', u'cleanliness']",UR51313510
"[u'simpathy', u'eficienthy', u'care', u'room', u'satelit', u'tv', u'chanels', u'internet', u'wifi', u'time', u'working', u'water', u'pressure', u'bath', u'liting', u'cofee', u'tea', u'arrived', u'early', u'morning', u'imediatly', u'invit', u'breakfast', u'return', u'shure', u'fernando', u'estoril', u'portugal']",UR110322879
"[u'spent', u'nights', u'maywood', u'june', u'staff', u'extremely', u'friendly', u'spoke', u'english', u'well', u'boxes', u'turkish', u'delight', u'parting', u'gift', u'location', u'side', u'street', u'quiet', u'middle', u'large', u'city', u'minutes', u'reach', u'tram', u'convenient', u'reach', u'galata', u'bridge', u'minutes', u'walk', u'hagia', u'sophia', u'blue', u'mosque', u'undeground', u'cistern', u'triple', u'room', u'single', u'beds', u'comforable', u'bed', u'weeks', u'turkey', u'small', u'bathroom', u'shower', u'fantastic', u'speakers', u'bathroom', u'television', u'listen', u'room', u'layout', u'tight', u'lot', u'space', u'suitcases', u'enjoyed', u'room', u'tea', u'pot', u'tea', u'bags', u'small', u'table', u'chairs', u'enjoy', u'hot', u'drink', u'walking', u'day', u'closet', u'safe', u'keep', u'valuables', u'buffet', u'breakfast', u'places', u'turkey', u'weeks', u'variety', u'pastries', u'fruit', u'meat', u'cheese', u'veggies', u'highly', u'recommend', u'sultanahmet', u'fish', u'house', u'restaurant', u'grand', u'baazar', u'food', u'tasty', u'overpriced', u'provided', u'free', u'ride', u'started', u'rain', u'dinner', u'enjoyed', u'fados', u'restaurant', u'portions', u'huge']",UR115359379
"[u'traveled', u'turkey', u'april', u'maywood', u'perfect', u'location', u'staff', u'couldn', u't', u'better', u'highly', u'recommend']",UR39112933
