Content,ReviewID
"[u'pictures', u'rooms', u'reading', u'reviews', u'ta', u'chose', u'castille', u'fourth', u'paris', u'visit', u'paid', u'deluxe', u'room', u'excited', u'arrived', u'check', u'smooth', u'reception', u'staff', u'friendly', u'room', u'shock', u'room', u'looked', u'pictures', u'website', u'indicated', u'soooooo', u'small', u'clean', u'carpet', u'dirty', u'stained', u'bed', u'throw', u'worse', u'toilet', u'separate', u'bathroom', u'sink', u'toilet', u'small', u'tricky', u'close', u'door', u'bathroom', u'sink', u'bathtub', u'shower', u'complaining', u'told', u'deluxe', u'room', u'lay', u'outs', u'room', u'quiet', u'moved', u'room', u'day', u'room', u'lay', u'told', u'tiny', u'bit', u'bigger', u'bigger', u'bed', u'separate', u'toliet', u't', u'struggle', u'time', u'complimentary', u'wifi', u'computer', u'downstairs', u'easy', u'people', u'occupying', u'hours', u'reception', u'hour', u'access', u'guests', u'ridiculous', u'computer', u'neighbourhood', u'designer', u'shops', u'center', u'quiet', u'easy', u'find', u'restaurants', u'cafes', u'bars', u'hadn', u't', u'paid', u'definitively', u'money', u'standard', u'expected', u'spending', u'euros', u'night', u'room', u'don', u't', u'recommend', u'chice', u'll', u'disappointed']",UR60621804
"[u'week', u'perfect', u'location', u'rooms', u'maid', u'service', u'excellent', u'superior', u'king', u'size', u'room', u'spacios', u'separate', u'living', u'area', u'interior', u'problem', u'night', u'son', u'arrived', u'night', u'asked', u'day', u'sofa', u'night', u'maid', u'wasn', u't', u'sofa', u'receptionist', u'apologised', u'sincerely', u'caused', u'inconvenience', u'night', u'spoiled', u'place', u'sure', u'staff', u'writes', u'request']",UR18120383
"[u'returned', u'castille', u'business', u'trip', u'location', u'absolutely', u'unbeatable', u'walking', u'distance', u'clients', u'main', u'attractions', u'handy', u'couple', u'hours', u'buy', u'mandatory', u'gift', u'wife', u'kinds', u'rue', u'du', u'faubourg', u'st', u'honor', u'meters', u'place', u'vendome', u'madame', u'opera', u'madeleine', u'paris', u'revolves', u'aournd', u'fact', u'price', u'room', u'big', u'star', u'junior', u'duplex', u'suite', u'castille', u'appartment', u'feel', u'improvement', u'redone', u'restaurant', u'tastefully', u'chef', u'cuisine', u'rooms', u'bigger', u'service', u'better', u'teh', u'points', u'keeps', u'toes']",UR84615085
"[u'chose', u'close', u'office', u'spent', u'nights', u'rooms', u'starhotels', u'rosa', u'grand', u'milan', u'small', u'comfortable', u'wrong', u'thing', u'room', u'street', u'window', u'closing', u'correctly', u'asked', u'staff', u'deal', u'service', u'reception', u'staff', u'efficient', u'kind', u'common', u'areas', u'breakfast', u'bit', u'better', u'price', u'star']",UR123483859
"[u'regularly', u'work', u'bad', u'experience', u'convenient', u'location', u'walking', u'distance', u'jardin', u'tuilleries', u'louvre', u'shopping', u'district', u'staff', u'friendly', u'rooms', u'vary', u'size', u'well', u'decorated', u'comfortable', u'breakfast', u'bar', u'service', u'excellent', u'isn', u't', u'large', u'small', u'fitness', u'room']",UR117704110
"[u'husband', u'castille', u'april', u'fantastic', u'room', u'small', u'comfortable', u'beautifully', u'decoratedand', u'restaurant', u'service', u'concierge', u'wonderful', u'reservations', u'famous', u'restaurant', u'paris', u'taillevent', u'highly', u'recommend', u'chef', u'tasting', u'menu', u'buddha', u'bar', u'paris', u'trendy', u'bar', u'restaurant', u'magnificent', u'experience', u'amazing', u'characteristic', u'location', u'wihin', u'walking', u'distance', u'louvre', u'opera', u'fhigh', u'fashion', u'shopping', u'champs', u'elysees', u'definitely', u'recommend', u'castille']",UR12332861
"[u'pleasantly', u'surprised', u'location', u'service', u'exceeded', u'lot', u'encountered', u'couple', u'problems', u'surprise', u'handled', u'professional', u'manner', u'staff', u'reception', u'desk', u'amazing', u'hesitate', u'return', u'travelling', u'paris', u'book', u'gentleman', u'parks', u'cars', u'amazing', u'lot', u'fun']",UR40474557
"[u'night', u'business', u'coming', u'staff', u'confortable', u'rooms', u'breakfast']",UR55312760
"[u'wrote', u'review', u'left', u'expected', u'negative', u'carpet', u'room', u'worn', u'clearly', u'huge', u'spot', u'kind', u'barely', u'cleaned', u'rooms', u'service', u'attentive', u'location', u'incredible', u'wanted', u'walking', u'metro', u'ate', u'breakfast', u'bar', u'cafe', u'street', u'street', u'happy', u'breakfast', u'bar', u'lot', u'ate', u'couple', u'times', u'bistro', u'street', u'corner', u'fabulous', u'paris', u'cheap', u'food', u'large', u'group', u'college', u'kids', u'evenings', u'sure', u'fun', u'night', u'construction', u'street', u'woke', u'quiet', u'street', u'definitely', u'recommend', u'inexpensive', u'sure', u'location', u't', u'beat', u'staff', u'wonderful', u'definitely', u'beds', u'comfortable', u'rooms', u'fairly', u'large', u'europe', u'charge', u'internet', u'rooms', u'expensive', u'pay', u'free']",UR52790032
"[u'nights', u'enjoyed', u'location', u'outstanding', u'service', u'friendly', u'staff', u'charm', u'castille', u'concierge', u'care', u'including', u'dinning', u'recos', u'perk', u'amazing', u'shopping', u'surrounding', u'including', u'chanel', u'gucci', u'dior']",UR90638785
