Content,ReviewID
"[u'booked', u'months', u'visited', u'paris', u'contacted', u'directly', u'rate', u'miles', u'better', u'offer', u'days', u'service', u'st', u'class', u'fall', u'times', u'exceptional', u'price', u'double', u'deluxe', u'room', u'upgraded', u'suite', u'amazingly', u'weren', u't', u'told', u'mentioned', u'happened', u'notice', u'suite', u'door', u'thought', u'wasn', u't', u'big', u'deal', u'upgrade', u'touch', u'paris', u'christmas', u'day', u'lunch', u'walk', u'deserted', u'paris', u'room', u'tidied', u't', u'expect', u'xmas', u'day', u'left', u'chocolates', u'small', u'note', u'wishing', u'merry', u'xmas', u'small', u'gift', u'bag', u'contained', u'sample', u'perfume', u'local', u'perfume', u'shops', u'touch', u'room', u'big', u'consider', u'paris', u'rooms', u'positively', u'enormous', u'room', u'lovely', u'towels', u'bathrobes', u'big', u'king', u'bed', u'marble', u'bathroom', u'sitting', u'area', u'desk', u'area', u'lunch', u'day', u'paris', u'lovely', u'food', u'expensive', u'verging', u'point', u'asked', u'joke', u'dinner', u'night', u'price', u'fair', u'food', u'delicious', u'cosy', u'atmosphere', u'dinner', u'service', u'attentive', u'lunch', u'service', u'considerably', u'quieter', u'small', u'rooms', u'bumping', u'guests', u'time', u'vendome', u'area', u'ideally', u'suited', u'wonderful', u'high', u'shopping', u'half', u'live', u'ha', u'highly', u'recommend', u'staying', u'won', u't', u'disappointed']",UR52285031
"[u'paris', u'numerous', u'times', u'time', u'chose', u'boutique', u'reviews', u'tripadvisor', u'definitely', u'recommend', u'pricey', u'nights', u'location', u'superb', u'walk', u'tuilleries', u'louvre', u'metro', u'stations', u'opera', u'gallerie', u'lafayette', u'printemps', u'breakfasts', u'memorable', u'couple', u'days', u'chose', u'change', u'walk', u'nearby', u'eric', u'kayser', u'bakery', u'suberb', u'fresh', u'viennoise', u'choc', u'almond', u'filled', u'pastry', u'plain', u'croissant', u'fresh', u'coffee', u'morning', u'salad', u'lunch', u'staff', u'courteous', u'friendly', u'rooms', u'well', u'decorated', u'clean', u'service', u'superb', u'suggestion', u'kettle', u'couple', u'cups', u'room', u'days', u'tired', u'order', u'room', u'service', u'cup', u'tea', u'star', u'starting', u'excellent']",UR117919913
"[u'wife', u'visited', u'paris', u'numerous', u'times', u'time', u'de', u'vendome', u'location', u'perfect', u'easy', u'walking', u'distance', u'points', u'interest', u'lovely', u'boutique', u'room', u'small', u'virtually', u'view', u'difficult', u'night', u'firth', u'floor', u'room', u'completes', u'picture', u'appears', u'attic', u'stairs', u'quaint', u'oval', u'lift', u'realized', u'floors', u'appear', u'nicer', u'appear', u'views', u'place', u'vendome', u'rue', u'st', u'honore', u'requested', u'trip', u'advisor', u'free', u'breakfast', u'booked', u'politely', u'refused', u'honor', u'restaurant', u'bar', u'intimate', u'delightful', u'recommend', u'caveat', u'request', u'room', u'floor']",UR88671892
"[u'finest', u'elegant', u'intimate', u'boutique', u'fabulous', u'location', u'junior', u'suite', u'exquisite', u'quiet', u'spacious', u'beautifully', u'decorated', u'entire', u'staff', u'reception', u'restaurant', u'housekeeping', u'room', u'service', u'valet', u'anticipate', u'wishes', u'pleasantly', u'efficiently', u'provide', u'excellent', u'service', u'excellent', u'lunch', u'memorable', u'dinner', u'restaurant', u'food', u'excellent', u'decor', u'delightful', u'service', u'exemplary', u'planning', u'visit']",UR71044477
"[u'superb', u'friendly', u'personal', u'luxury', u'rooms', u'perfect', u'service', u'time', u'service', u'room']",UR37880780
"[u'third', u'choice', u'places', u'paris', u'money', u'thought', u'location', u'key', u'experience', u'started', u'doorman', u'room', u'albeit', u'bit', u'small', u'north', u'american', u'standards', u'well', u'appointed', u'staff', u'amazing', u'difficulty', u'laptop', u'connect', u'internet', u'minutes', u'staff', u'work', u'offered', u'computer', u'sure', u'worked', u'breakfast', u'selection', u'continental', u'style', u'fresh', u'juice', u'absolutely', u'recommended', u'blocks', u'number', u'metro', u'restaurants']",UR17312184
"[u'booked', u'rooms', u'small', u'views', u'speak', u'room', u'dark', u'window', u'bathroom', u'uncomfortable', u'strange', u'locations', u'electrical', u'outlets', u'etcetc', u'location', u'prices', u'accommodating', u'fact', u'small', u'lobby', u'speak', u'lounge', u'area', u'talk', u'place', u'restaurant', u'located', u'second', u'floor', u'atmosphere', u'charming', u'food', u'rich', u'french', u'food', u'expensive', u'bill', u'asked', u'included', u'waitress', u'confusing', u'discourse', u'eventually', u'lie', u'course', u'tips', u'included', u'bills', u'small', u'cafes', u'felt', u'deceptive', u'returned', u'eat', u'concierge', u'staff', u'return', u'knew', u'room', u'assigned']",UR119837642
"[u'expedia', u'pleased', u'experince', u'nts', u'mentioned', u'bkg', u'anniversary', u'rose', u'petals', u'bed', u'bottle', u'bollinger', u'delivered', u'room', u'special', u'touches', u'concierge', u'booked', u'restaurant', u'st', u'nt', u'le', u'sens', u'necessitated', u'taxi', u'absolutely', u'appalling', u'oa', u'big', u'disappointment', u'avoid', u'restaurant', u'costs', u'lunch', u'le', u'cinq', u'amazing', u'service', u'food', u'atmosphere', u'ate', u'senderens', u'expensive', u'le', u'cinq', u'walking', u'distance', u'louvre', u'location', u'convenient', u'lots', u'local', u'cafes', u'restaurants', u'concierge', u'bit', u'disappointing', u'restaurants', u'nearby', u'definitely', u'recommmend', u'small', u'intimate', u'nicely', u'furnished', u'happy', u'hour', u'bar', u'drinks', u'check', u'cosmo', u'well', u'publicised', u'chance', u'enjoy']",UR7848399
"[u'perfectly', u'located', u'block', u'ritz', u'paris', u'fraction', u'price', u'absolutely', u'loved', u'staff', u'gracious', u'highlight', u'breakfast', u'served', u'professional', u'staff', u'definitely']",UR116547832
"[u'small', u'january', u'loved', u'extremely', u'quiet', u'three', u'night', u'friday', u'monday', u'room', u'spacious', u'location', u'perfect', u'three', u'minute', u'walk', u'metro', u'walk', u'major', u'sites', u'easily', u'louvre', u'minutes', u'walk', u'max', u'restaurant', u'cosy', u'cute', u'decided', u'eat', u'thing', u'note', u'breakfast', u'euros', u'cafe', u'breakfast', u'euros', u'ate', u'breakfast', u'cafe', u'staff', u'friendly', u'helped', u'book', u'meals', u'local', u'restaurants', u'called', u'reservation', u'shopping', u'expensive', u'shopping', u'heaven', u'major', u'shops', u'entrance']",UR6724517
