Content,ReviewID
"[u'nights', u'wife', u'keen', u'boutique', u'confirmed', u'opinion', u'design', u'interesting', u'place', u'bit', u'tired', u'staff', u'upgraded', u'room', u'sort', u'confusion', u'reservation', u'rooftop', u'bar', u'place', u'hang', u'customers', u'location', u'close', u'food', u'courts']",UR122963302
"[u'staff', u'suitcases', u'understood', u'needed', u'help', u'talking', u'late', u'lady', u'duty', u'receptionist', u'lacking', u'friendliness', u'room', u'singapore', u'difficult', u'find', u'boutique', u'amateur', u'better', u'location', u'manager', u'craig', u'gem', u'excellent', u'job', u'aware', u'weakness', u'working', u'hk', u'manager', u'excellent', u'talk', u'cleaner', u'second']",UR119066482
"[u'club', u'times', u'return', u'reasons', u'bit', u'eclectic', u'rooms', u'unusual', u'shapes', u'design', u'decked', u'black', u'white', u'entire', u'chinatown', u'area', u'buildings', u'boutique', u'restaurants', u'don', u't', u'days', u'shopping', u'small', u'lot', u'common', u'areas', u'big', u'amenities', u'return', u'normal', u'room', u'thing', u'cant', u'hot', u'water', u'shower', u'inevitably', u'tad', u'bring', u'totally', u'cold', u'singapore', u'return']",UR128142197
"[u'charming', u'boutique', u'theme', u'black', u'white', u'rooms', u'fairly', u'spacious', u'comfortable', u'large', u'bathroom', u'amenities', u'free', u'wifi', u'fast', u'reliable', u'maxwell', u'food', u'court', u'eat', u'chinese', u'indian', u'food', u'reasonable', u'prices', u'lots', u'restaurants', u'minutes', u'major', u'temples', u'mrt', u'address', u'singapore', u'problem', u'aircon', u'fan', u'aimed', u'bed', u'bit', u'uncomfortably', u'cold', u'sleep', u'cold', u'breeze', u'face', u'day', u'turned', u'going', u'bed', u'hot', u'middle', u'night']",UR118633927
"[u'booked', u'place', u'based', u'tripadvisor', u'reviews', u'point', u'requesting', u'quiet', u'room', u'room', u'couple', u'nights', u'twin', u'beds', u'comfortable', u'beds', u'bit', u'narrow', u'husband', u'moved', u'double', u'room', u'better', u'funky', u'rooms', u'love', u'white', u'light', u'airy', u'bathrooms', u'amenities', u'downside', u'absolutely', u'clothes', u'hanging', u'rack', u'annoying', u'expect', u'shelf', u'drawers', u'free', u'wifi', u'lovely', u'lighting', u'pillows', u'info', u'rooms', u'hadn', u't', u'looked', u'website', u'wouldn', u't', u'roof', u'terrace', u'caroline', u'bar', u'manager', u'wonderful', u'uninformative', u'front', u'desk', u'staff', u'breakfast', u'location', u'roof', u'top', u'bar', u'noisy', u'friday', u'saturday', u'nights', u'careful', u'room', u'book', u'early', u'night']",UR114926601
"[u'spent', u'night', u'longer', u'ann', u'siang', u'road', u'small', u'sympathic', u'quiet', u'corner', u'crowdy', u'chinatown', u'club', u'small', u'pretty', u'black', u'white', u'middle', u'corner', u'small', u'enjoy', u'cafe', u'restaurant', u'basement', u'bar', u'rooftop', u'bar', u'room', u'large', u'bathroom', u'well', u'clean', u'specially', u'modern', u'design', u'bathroom', u'layout', u'bedroom', u'management', u'staffs', u'friendly', u'speak', u'english', u'particularity', u'ann', u'siang', u'road', u'shortcoming', u'telephone', u't', u'work', u'aromatic', u'candle', u'match', u'care', u'listening', u'complain', u'apologize', u'sit', u'windy', u'rooftop', u'bar', u'cold', u'drink', u'terrace', u'cafe', u'reminds', u'terrace', u'cafe', u'colline', u'montmartre', u'll', u'anytime']",UR119522204
"[u'club', u'singapore', u'small', u'areas', u'singapore', u'close', u'chinatown', u'night', u'noodle', u'markets', u'top', u'tapas', u'french', u'winebars', u'singapore', u'offer', u'groovy', u'rooftop', u'bar', u'spanish', u'tapas', u'bar', u'well', u'rooms', u'designer', u'chic', u'low', u'slung', u'beds', u'stark', u'white', u'walls', u'striking', u'black', u'white', u'bathroom', u'aircon', u'spot', u'cooling', u'room', u'seconds', u'singapore', u'humid', u'climate', u'front', u'desk', u'staff', u'attentive', u'keen', u'help', u'drawback']",UR83556927
"[u'club', u'night', u'december', u'design', u'bathrooms', u'feature', u'rooms', u'fully', u'tiled', u'black', u'white', u'alice', u'wonderland', u'room', u'service', u'strangely', u'packs', u'rooms', u'wouldn', u't', u'offer', u'rooftop', u'bar', u'called', u'ying', u'yang', u'lovely', u'views', u'perfect', u'place', u'unwind', u'long', u'day', u'sight', u'shopping', u'scarlett', u've', u'comparatively', u'speaking', u'definitely', u'prefer', u'club', u'rooms', u'brighter', u'airy', u'scarlett', u'stuffy', u'hip', u'place', u'decent', u'rooms', u'singapore', u'club', u'choice', u'money']",UR93127874
"[u'excited', u'staying', u'start', u'finish', u'disappointing', u'card', u'machine', u'cards', u'pay', u'ring', u'family', u'member', u'sure', u'happened', u'room', u'floor', u'lovely', u'trendy', u'big', u'club', u'room', u't', u'pumping', u'music', u'hear', u'screams', u'laughter', u'high', u'heels', u'stomping', u'floor', u'awful', u'warned', u'hand', u'weren', u't', u'happy', u'paid', u'signature', u'room', u'basic', u'floor', u'better', u'night', u'worse', u'music', u't', u'till', u'cigarette', u'smoke', u'coming', u'air', u'vents', u'noise', u'unbearable', u'phoned', u'reception', u'staff', u'member', u'cotton', u'wool', u'balls', u't', u'ear', u'plugs', u'pulled', u'curtains', u'room', u'muffle', u'room', u't', u'help', u'felt', u'staff', u'member', u'embarrassed', u'knew', u'honeymoon', u'paying', u'top', u'dollar', u'expect', u'nights', u'kip', u'case', u'noticed', u'stains', u'actual', u'bedstead', u'gross', u'told', u'staff', u'changed', u'sheets', u'complaining', u'spent', u'time', u'disapointed']",UR85354975
"[u'well', u'designer', u'based', u'bangkok', u'projects', u'china', u'singapore', u'well', u'time', u'chance', u'visit', u'projects', u'prefer', u'smaller', u'boutique', u'big', u'brand', u'favorites', u'include', u'majestic', u'singapore', u'jia', u'shanghai', u'china', u'club', u'beijing', u'heard', u'singapore', u'called', u'club', u'harry', u'hospitality', u'checked', u'pretty', u'chic', u'bad', u'time', u'week', u'meeting', u'singapore', u'booked', u'signature', u'room', u'bigger', u'night', u'sg', u'deal', u'chic', u'big', u'room', u'sg', u'pretty', u'excited', u'arrived', u'singapore', u'pm', u'project', u'supervise', u'construction', u'long', u'tired', u'day', u'check', u'club', u'arrived', u'reception', u'asked', u'passport', u'asked', u'night', u'time', u'night', u'told', u'things', u'pretty', u'usual', u'point', u'apologized', u'room', u'tonight', u'excuse', u'couples', u'guests', u'food', u'poisoning', u'extend', u'stays', u'rooms', u'thinking', u'yeah', u'adults', u'food', u'poisoning', u'time', u'clean', u'hell', u'singapore', u't', u'loud', u'moody', u'reception', u'asked', u'assistant', u'manager', u'assistant', u'manager', u'energetic', u'guy', u'bragged', u'book', u'door', u'scarlet', u'better', u'deal', u'executive', u'room', u'sg', u'sounds', u'executive', u'room', u'sg', u'well', u'wasn', u't', u'carried', u'bags', u'door', u'executive', u'room', u'smallest', u'room', u'second', u'smallest', u'sg', u'normal', u'rate', u'special', u'book', u'food', u'poisoning', u'problem', u'sure', u'real', u'overbooking', u'situation', u'needed', u'excuse', u'kick', u'gotta', u'find', u'gotta', u'smaller', u'room', u'price', u'ridiculous', u'well', u'finally', u'owner', u'club', u'love', u'design', u'survive', u'design', u'luck']",UR89234707
