Content,ReviewID
"[u'time', u've', u'destiny', u'time', u'spring', u'break', u'marching', u'band', u'wonderful', u'time', u'staff', u'efficient', u'friendly', u'rooms', u'clean', u'beds', u'comfortable', u'close', u'stores', u'quiet', u'location', u'manager', u'chuck', u'treats', u'family', u'feel']",UR128325365
"[u'night', u'checked', u'bed', u'bugs', u'arrived', u'night', u'bugs', u'crawling', u'phone', u'morning', u'bugs', u'bathroom', u'counter', u'crawling', u'bed', u'weren', u't', u'bugs', u'room', u'fine', u'night', u'rooms', u'small', u'include', u'tv', u'fridge', u'toaster', u'oven', u'ironing', u'board', u'cheap', u'price', u'reflects', u'quality']",UR102402645
"[u'orlando', u'comfortable', u'clean', u'affordable', u'place', u'sleep', u'destiny', u'palms', u'unbelievable', u'staff', u'room', u'mini', u'hyatt', u'furnishing', u'top', u'class', u'husband', u'loved', u'forward', u'coming', u'year', u'les', u'loreatha']",UR120600194
"[u'impromptu', u'day', u'orlando', u'realized', u'mom', u'needed', u'night', u'room', u'rate', u'guess', u'exactly', u'paid', u'extravagant', u'clean', u'room', u'small', u'shower', u'clean', u'walk', u'floor', u'shoes', u'room', u'served', u'purpose', u'included', u'plasma', u'coffee', u'maker', u'toaster', u'oven', u'fridge', u'recommend', u'night']",UR115753432
"[u'real', u'refreshing', u'felt', u'gm', u'alan', u'accomodating', u'beds', u'extremly', u'comfortable', u'pillow', u'top', u'mattresses', u'air', u'ice', u'cold', u'nights', u'sleep', u'pool', u'clean', u'staff', u'keeping', u'cleaning', u'painting', u'shampooing', u'carpets', u'kissimmee', u'staff', u'don', u't', u'care', u'guests', u'attentive', u'friendly', u'staff', u'incredible', u'restaurants', u'walkable', u'houlihan', u'mc', u'donalds', u'bruno', u'italian', u'fair', u'price', u'offer', u'plasma', u'tvs', u'free', u'internet', u'free', u'breakfast', u'hard', u'boiled', u'eggs', u'waffles', u'pancakes', u'bagels', u'cream', u'cheese', u'cereal', u'oatmeal', u'grits', u'won', u't', u'regret']",UR62829592
"[u'destiny', u'palms', u'nights', u'amazing', u'time', u'pool', u'beautiful', u'well', u'organized', u'continental', u'breakfast', u'time', u'properly', u'stocked', u'laundry', u'room', u'lobby', u'rooms', u'appointed', u'nicely', u'flat', u'screen', u'tv', u'hair', u'dryer', u'microwave', u'refrigerator', u'rating', u'excellent', u'working', u'order', u'beds', u'amazing', u'comparable', u'ready', u'ritz', u'carlton', u'seasons', u'read', u'correctly', u'high', u'star', u'day', u'long', u'forward', u'coming', u'beds', u'lastly', u'staff', u'better', u'staff', u'housekeeping', u'staff', u'front', u'desk', u'staff', u'excellent', u'professional', u'assist', u'genuinely', u'sincere', u'pleasant', u'favorite', u'staff', u'member', u'chuck', u'resort', u'manager', u'expectations', u'knack', u'anticipating', u'memorable', u'return', u'destiny', u'palms', u'family', u'vacation', u'orlando']",UR118512755
"[u'bad', u'location', u'bad', u'minutes', u'drive', u'minutes', u'searworld', u'room', u'tiny', u'year', u'baby', u'likes', u'felt', u'claustrophobic', u'scary', u'days', u'third', u'day', u'members', u'party', u'check', u'bigger', u'rooms', u'room', u'pictures', u'distance', u'closer', u'scratched', u'dusty', u'bathroom', u'tank', u'submarine', u'closed', u'space', u'feel', u'comfortable', u'room', u'cleaned', u'day', u'forgot', u'clean', u'second', u'day', u'changed', u'soap', u'shampoo', u'second', u'day', u'fresh', u'towels', u'breakfast', u'bad', u'local', u'groceries', u'shop', u'publix', u'ham', u'bagels', u'morning', u'breakfast', u'bit', u'delicious', u'plan', u'days', u'staff', u'helped', u'asked', u'biggest', u'turndown', u'queen', u'size', u'sheets', u'king', u'bed', u'lay', u'sheet', u'uncover', u'unpleasant', u'mattress', u'touch', u'eventually', u'pillows', u'bad', u'spring', u'nearby', u'target', u'buy', u'pillow', u'wife', u'sleep', u'night', u'issues', u'room', u'building', u'extremely', u'loud', u'vending', u'machine', u'middle', u'imagine', u'internet', u'room', u'computer', u'lobby', u'maximum', u'minutes', u'usage', u'expensive', u'distance', u'pictures', u'return', u'sure']",UR78623239
"[u'july', u'weeks', u'room', u'double', u'beds', u'children', u'half', u'size', u'wardrobe', u'large', u'drawers', u'week', u'asked', u'room', u'space', u'toilet', u'shower', u'room', u'bath', u'small', u'room', u'cleaned', u'daily', u'carpet', u'stained', u'window', u'cracked', u'tape', u'small', u'pool', u'staff', u'friendly']",UR116293618
"[u'wowee', u'zowee', u'subsequent', u'stays', u'destiny', u'palms', u'thing', u'impressed', u'visit', u'applies', u'area', u'bar', u'chuck', u'manager', u'eager', u'wealth', u'knowledge', u'orlando', u'attractions', u'private', u'concierge', u'entire', u'staff', u'ammenities', u'cleanliness', u'safety', u'keep', u'coming']",UR122931907
"[u'low', u'rates', u'friendly', u'staff', u'yasmine', u'help', u'patience', u'visit', u'll', u'enjoy', u'chuck', u'hyper', u'activity', u'specially', u'kids', u'll', u'encourage', u'races', u'amohg', u'activities', u'family', u'environment', u'thumbs']",UR122291135
