Content,ReviewID
"[u'lovely', u'returned', u'night', u'july', u'villa', u'medici', u'location', u'close', u'train', u'station', u'arno', u'river', u'minute', u'walk', u'ponte', u'vecchio', u'longer', u'piazza', u'della', u'republica', u'lobby', u'beautiful', u'pool', u'area', u'rooms', u'clean', u'sized', u'bathroom', u'buffet', u'breakfast', u'complete', u'shines', u'concierge', u'front', u'desk', u'friendly', u'suggestions', u'directions', u'restaurant', u'recommendations', u'happened', u'cup', u'wanted', u'find', u'minute', u'dinner', u'reservation', u'restaurant', u'tv', u'watch', u'game', u'concierge', u'evening', u'called', u'restaurants', u'accommodate', u'going', u'well', u'city', u'cup', u'win', u'lovely', u'friendly', u'professional', u'staff', u'concierge', u'recommended', u'trattoria', u'armando', u'evening', u'real', u'florentine', u'dinner', u'excellent', u'definitely', u'worth', u'visit']",UR256448414
"[u'wonderful', u'grand', u'villa', u'returned', u'italy', u'spent', u'nights', u'wonderful', u'position', u'minutes', u'walk', u'town', u'trouble', u'staff', u'spotless', u'cleaner', u'pool', u'attendant', u'fresh', u'towels', u'guests', u'day', u'waiters', u'looked', u'celebrating', u'wedding', u'anniversary', u'wanted', u'special', u'disappoint', u'drinks', u'expensive', u'expect', u'deluxe', u'apart', u'perfect', u'highly', u'recommended', u'hopefully', u'going', u'future']",UR669498045
"[u'loved', u'room', u'breakfast', u'room', u'overlooking', u'garden', u'wonderfull', u'breakfast', u'swimming', u'pool', u'fruit', u'people', u'kind', u'night', u'porter', u'helpfull', u'finding', u'place', u'day', u'location']",UR846013549
"[u'three', u'nights', u'wonderful', u'star', u'trip', u'italy', u'favorite', u'room', u'balcony', u'overlooking', u'pool', u'rennovated', u'staff', u'friendly', u'restaurant', u'recommandations', u'superb', u'directly', u'center', u'city', u'minutes', u'walk', u'block', u'train', u'station', u'blocks', u'arno', u'river', u'breakfast', u'included', u'awesome']",UR185874245
"[u'star', u'price', u'star', u'booked', u'florence', u'member', u'leading', u'booked', u'deluxe', u'room', u'view', u'checked', u'view', u'busy', u'street', u'bus', u'station', u'buses', u'leaving', u'florence', u'change', u'rooms', u'stand', u'balcony', u'noise', u'knew', u'impossible', u'sleep', u'night', u'concierge', u'told', u'quiet', u'bed', u'till', u'fine', u'booked', u'package', u'included', u'dinner', u'husband', u'barely', u'course', u'dinner', u'wanting', u'door', u'piece', u'pizza', u'dinner', u'euro', u'paying', u'paid', u'extra', u'anticipated', u'wonderful', u'romatic', u'dinner', u'mind', u'paying', u'save', u'money', u'dinner', u'horrible', u'breakfast', u'bad', u'served', u'tang', u'powdered', u'orange', u'drink', u'breakfast', u'staff', u'restaurant', u'acted', u'disorganized', u'confused', u'dinner', u'reservation', u'greet', u'understand', u'smart', u'people', u'eat', u'room', u'pillow', u'bed', u'extra', u'blankets', u'toilet', u'time', u'newspaper', u'door', u'morning', u'beautiful', u'facility', u'corner', u'plain', u'inside', u'title', u'star', u'price', u'star', u'service']",UR381692332
"[u'star', u'gardens']",UR243256888
"[u'grand', u'villa', u'medici', u'pleasant', u'place', u'dont', u'hub', u'florence', u'husband', u'booked', u'expedia', u'greatly', u'reduced', u'rate', u'arrival', u'station', u'blocks', u'laden', u'suitcases', u'greeted', u'porter', u'bags', u'straight', u'reception', u'checked', u'directly', u'room', u'room', u'size', u'bathroom', u'tastefully', u'decorated', u'lovely', u'balcony', u'overlooking', u'pool', u'area', u'breakfast', u'basic', u'sufficient', u'staff', u'extremely', u'arranged', u'beat', u'queues', u'uffizi', u'hours', u'long', u'recommendations', u'restaurants', u'minute', u'walk', u'ponta', u'vecchio', u'husband', u'enjoyed', u'daily', u'walk', u'city', u'centre', u'boasts', u'worlds', u'leading', u'whilst', u'sure', u'better', u'extremely', u'pleasant']",UR443089224
"[u'florence', u'trip', u'boyfriend', u'grand', u'villa', u'medici', u'night', u'day', u'trip', u'florence', u'commented', u'expensive', u'expensive', u'night', u'experience', u'worth', u'staff', u'friendly', u'check', u'stated', u'pm', u'main', u'reasons', u'booked', u'swimming', u'pool', u'busy', u'morning', u'afternoon', u'free', u'sun', u'beds', u'cool', u'relax', u'garden', u'penthouse', u'rooms', u'view', u'city', u'relaxing', u'sit', u'balcony', u'couple', u'hours', u'dinner', u'beer', u'olives', u'nearby', u'supermarket', u'mini', u'bar', u'expensive', u'dinner', u'conservatory', u'restaurant', u'food', u'delicious', u'florence', u'fairly', u'expensive', u'ridiculously', u'average', u'food', u'drink', u'expensive', u'florence', u'recommend', u'grand', u'villa', u'medici']",UR987604296
"[u'bel', u'tel', u'facade', u'de']",UR550376320
"[u'unbeatable', u'villa', u'medici', u'definitely', u'don', u't', u'popular', u'florence', u'grand', u'villa', u'medici', u'top', u'holiday', u'florence', u'beautiful', u'bright', u'airy', u'spotlessly', u'clean', u'gorgeous', u'room', u'balcony', u'duomo', u'memory', u'drawing', u'curtains', u'morning', u'sight', u'leave', u'mind', u'warm', u'friendly', u'heat', u'august', u'quiet', u'gardens', u'beautiful', u'swimming', u'pool', u'heaven', u'trawled', u'tripadvisor', u'read', u'dozens', u'reviews', u'searching', u'centre', u'florence', u'outdoor', u'swimming', u'pool', u'main', u'reason', u'deciding', u'book', u'remarked', u'expensive', u'trust', u'expensive', u'pay', u'booked', u'accommodation', u'showing', u'rooms', u'duty', u'manager', u'matteo', u'informed', u'including', u'breakfast', u'theduration', u'people', u'nights', u'star', u'europe', u'exception', u'paris', u'treated', u'freebie', u'couldn', u't', u'imagine', u'staying', u'return', u'florence', u'hopefully', u'return', u'visit', u'wonderful', u'memories', u'beautiful', u'florence', u'villa', u'medici']",UR858811075
