Content,ReviewID
"[u'visiting', u'seattle', u'mother', u'day', u'weekend', u'opportunity', u'silver', u'cloud', u'inn', u'staff', u'top', u'notch', u'room', u'large', u'jetted', u'tub', u'fabulous', u'treat', u'long', u'flight', u'guarantee', u'continued', u'visits']",UR2082006
"[u'booked', u'hotwire', u'three', u'night', u'years', u'front', u'desk', u'staff', u'clean', u'comfortable', u'rooms', u'shuttle', u'three', u'mile', u'radius', u'downtown', u'years', u'eve', u'rooms', u'nicely', u'appointed', u'clean', u'breakfast', u'fairly', u'standard', u'waffles', u'well', u'scrambled', u'eggs', u'sausage', u'cereals', u'yoghurt', u'decent', u'indoor', u'pool', u'hot', u'tub']",UR122472947
"[u'gem', u'university', u'district', u'seattle', u'rooms', u'clean', u'wonderful', u'amenities', u'place', u'tops', u'book', u'staff', u'knowledgable', u'tourists', u'ohio', u'send', u'kudos', u'night', u'desk', u'guy', u'mark', u'checked', u'kinds', u'tips', u'enjoyable', u'breakfast', u'bit', u'continental', u'waffles', u'wonderful', u'complaint', u'parking', u'spaces', u'tight', u'lack', u'real', u'estate', u'area']",UR10006373
"[u't', u'staff', u'shopping', u'breakfast', u'crowded', u'free', u'parking', u'interior', u'tired', u'noisy', u'betweeen', u'morning', u'doors', u'slamming', u'rooms', u'fine', u'frig', u'microwave']",UR82055396
"[u'based', u'negative', u'experience', u'front', u'desk', u'staff', u'return', u'silver', u'cloud', u'encounter', u'desk', u'acted', u'cold', u'indifferent', u'appeared', u'interested', u'surfing', u'internet', u'answering', u'general', u'questions', u'front', u'desk', u'customer', u'service', u'skills', u'terrible', u'housekeeping', u'staff', u'job', u'friendly', u'preparing', u'leave', u'silver', u'cloud', u'customer', u'service', u'survey', u'room', u'filled', u'highlighting', u'positive', u'negative', u'thoughts', u'guess', u'management', u'general', u'throws', u'today', u've', u'received', u'indication', u'concerns', u'received', u'don', u't', u'comment', u'cards', u'don', u't', u'hear', u'guests', u'customer', u'service', u'big', u'deal', u'appears', u'staff', u'management', u'care', u'improvements']",UR27200451
"[u'impressed', u'place', u'free', u'wifi', u'rooms', u'excellent', u'breakfast', u'included', u'local', u'free', u'shuttle', u'service', u'staff', u'exception', u'amazingly', u'friendly', u'efficient', u'room', u'nicely', u'equipped']",UR77835086
"[u'july', u'going', u'childrens', u'hospital', u'place', u'minutes', u'pool', u'young', u'excellent', u'continental', u'breakfast', u'morning', u'free', u'restaurants', u'street', u'friendly', u'staff', u'free', u'internet', u'access', u'alson', u'shuttle', u'hospital', u'needed', u'quiet', u'safe', u'neighborhood', u'location', u'beaten', u'path', u'well', u'worth', u'search']",UR2479295
"[u'seattle', u'week', u'july', u'baseball', u'camp', u'daughter', u'attending', u'university', u'price', u'location', u'amenities', u'staff', u'friendly', u'well', u'inn', u'room', u'clean', u'room', u'bit', u'cramped', u'people', u'queens', u'squeezed', u'roll', u'parking', u'free', u'shuttle', u'bus', u'drive', u'mile', u'radius', u'worked', u'university', u'road', u't', u'worry', u'driving', u'parking', u'fees', u'uw', u'wanting', u'bus', u'bus', u'blocks', u'walk', u'isn', u't', u'bad', u'thing', u'wrong', u'kids', u'bit', u'disapointed', u'hot', u'tub', u'pool', u'operational', u'adults', u'missed', u'hot', u'tub', u'time', u'seattle', u'ball', u'originally', u'hard', u'time', u'find', u'cheap', u'pool', u'kids', u'week', u'july', u'independance', u'day', u'travelers', u'lions', u'club', u'parade', u'members', u'busy', u'time']",UR122440757
"[u'silver', u'cloud', u'nights', u'attending', u'wedding', u'adults', u'chose', u'bedroom', u'suite', u'bedroom', u'separate', u'room', u'sitting', u'room', u'area', u'small', u'kitchenette', u'room', u'comfortable', u'reasonably', u'priced', u'complimentary', u'breakfasts', u'excellent', u'wide', u'assortment', u'items', u'choose', u'easy', u'walking', u'distance', u'university', u'village', u'shopping', u'center', u'restaurants', u'shops']",UR3426119
"[u'october', u'mentioned', u'reviews', u'service', u'free', u'parking', u'door', u'mall', u'supermarket', u'nearby', u'room', u'equipped', u'fridge', u'microwave', u'updating', u'felt', u'staying', u'motel', u'decor', u'tired', u'hotwire', u'fair', u'price', u'pay', u'full', u'price']",UR121282917
"[u'pleasantly', u'surprised', u'white', u'cloud', u'rooms', u'fresh', u'clean', u'indoor', u'pool', u'comfortable', u'exercise', u'facility', u'large', u'exactly', u'needed', u'included', u'breakfast', u'average', u'waffle', u'makers', u'eggs', u'sausage', u'free', u'parking', u'huge', u'deal', u'convenient', u'location', u'university', u'university', u'village', u'shopping', u'center', u'real', u'gem']",UR115697393
"[u'silver', u'cloud', u'university', u'washington', u'functional', u'family', u'friendly', u'usual', u'continental', u'breakfast', u'included', u'cost', u'room', u'common', u'silver', u'cloud', u'inns', u'find', u'basically', u'simple', u'breakfast', u'eat', u'toast', u'bagels', u'coffee', u'juice', u'yogurt', u'waffles', u'sort', u'thing', u'shuttle', u'service', u'common', u'silver', u'cloud', u'inns', u'points', u'three', u'miles', u'shuttle', u'university', u'bookstore', u'big', u'excellent', u'shuttle', u'picked', u'brought', u'phoned', u'noticed', u'people', u'tipped', u'shuttle', u'driver', u'thought', u'kind', u'cheap', u'shuttle', u'service', u'saved', u'lot', u'hassle', u'taxi', u'bus', u'driven', u'note', u'shuttle', u'service', u'won', u't', u'downtown', u'seattle', u'three', u'mile', u'limit', u'big', u'shopping', u'center', u'door', u'plenty', u'shopping', u'restaurants', u'attending', u'functions', u'husky', u'stadium', u'walked', u'stadium', u'minutes', u'safe', u'area', u'rooms', u'clean', u'big', u'adults', u'teenagers', u'queen', u'beds', u'sofa', u'bed', u'roll', u'spectacular', u'views', u'silver', u'cloud', u'inn', u'university', u'silver', u'cloud', u'lake', u'union', u'functional', u'safe', u'easily', u'accessable', u'interstate', u'staff', u'friendly', u'free', u'laundry', u'facilities', u'till', u'fitness', u'area', u'mats', u'plan', u'stretching', u'room', u'hard', u'floor', u'fitness', u'area', u'aerobic', u'machines', u'free', u'weights', u'well', u'universal', u'gym', u'aparatus', u'visiting', u'university', u'going', u'husky', u'football', u'game']",UR18824333
"[u'business', u'april', u'workshop', u'attending', u'located', u'location', u'shopping', u'food', u'easy', u'access', u'downtown', u'taxi', u'rooms', u'clean', u'spacious', u'breakfast', u'satisfying']",UR125554829
